1004_at,10439_at,10788_at,10855_at,11098_at,13_at,1728_at,1780_at,202374_at,22835_at,2919_at,341_at,3676_at,389421_at,4050_at,4734_at,4879_at,51186_at,5142_at,51599_at,5176_at,5321_at,55510_at,57194_at,57464_at,6275_at,6876_at,7852_at,83871_at,9071_at,label
5.53,7.25,7.44,6.83,10.74,3.73,10.00,4.72,3.40,9.70,7.97,5.68,7.18,5.23,4.69,7.73,4.06,11.24,8.65,6.92,6.21,3.50,3.67,4.40,6.48,9.82,8.48,5.23,10.77,8.40,0.00
3.71,9.16,6.79,5.58,9.57,3.71,11.72,4.36,3.70,7.49,10.42,8.29,5.29,4.20,4.76,8.81,4.17,12.12,5.74,7.29,5.08,10.43,8.63,8.33,8.09,10.31,4.65,5.96,10.06,4.23,0.00
3.92,3.96,8.77,5.15,9.12,3.68,12.64,3.98,3.24,8.75,4.59,6.02,4.01,4.17,4.67,7.82,4.39,3.97,7.39,9.60,4.25,3.87,3.84,4.56,7.52,6.15,5.28,7.15,4.56,4.06,1.00
3.94,4.16,5.55,5.93,8.08,3.80,12.20,10.69,5.69,7.25,7.57,8.58,6.45,10.12,4.62,6.61,4.19,10.87,10.47,8.17,6.26,5.65,3.74,8.44,7.37,5.33,4.90,4.35,10.05,4.28,0.00
4.46,4.77,4.74,6.96,4.53,3.92,13.32,4.71,3.58,5.68,4.40,9.34,3.88,3.81,4.70,7.74,4.16,11.42,10.25,6.98,10.94,3.41,4.30,4.67,4.89,13.58,5.72,4.40,11.15,4.65,1.00
4.01,8.87,4.94,6.06,8.47,3.94,11.95,9.40,6.61,8.43,8.27,5.62,7.19,3.84,3.99,8.27,3.91,11.97,8.91,5.42,4.71,9.19,3.75,7.02,7.12,6.66,4.89,4.67,10.88,4.42,0.00
6.81,4.06,5.14,8.18,8.05,4.07,10.74,7.58,3.31,8.76,4.65,6.61,3.88,3.78,5.75,4.91,4.53,11.80,4.58,9.96,5.08,8.56,3.91,4.73,5.85,6.08,7.41,4.82,11.12,4.07,0.00
9.48,9.06,5.23,5.20,8.84,3.88,10.32,5.34,3.52,8.80,5.56,5.60,8.08,4.11,4.63,6.59,3.73,11.78,7.02,4.61,6.06,9.22,3.64,5.14,5.52,12.84,4.98,4.29,11.61,4.25,0.00
3.99,10.16,8.76,6.39,4.93,3.78,9.06,5.48,3.24,8.77,4.01,5.70,7.15,4.37,4.07,7.59,3.60,11.46,6.29,3.83,11.45,6.01,7.38,4.35,5.15,8.45,6.66,4.37,9.02,4.00,1.00
3.91,4.00,9.58,5.10,8.48,3.68,13.00,4.73,3.51,8.77,11.67,10.19,3.97,3.91,4.70,6.85,3.99,10.77,4.22,7.30,8.27,3.57,3.69,4.66,5.04,14.05,5.78,4.19,10.63,3.98,1.00
3.88,3.98,10.49,4.95,4.54,4.10,7.66,4.57,3.30,7.85,4.37,6.31,9.25,4.13,9.56,3.81,4.07,3.81,9.78,4.43,9.15,4.09,3.73,4.64,6.67,12.22,5.12,11.79,4.60,4.26,1.00
4.14,4.17,8.48,8.50,4.76,3.74,8.35,4.21,3.32,8.19,4.63,6.06,6.35,8.31,8.67,5.76,4.14,4.48,12.36,4.68,4.55,10.64,3.62,4.46,8.88,12.76,4.97,10.80,4.38,4.51,1.00
3.88,8.86,11.33,6.40,8.78,8.96,12.42,6.94,3.39,7.22,5.49,11.68,3.64,4.14,4.60,5.94,3.91,10.62,5.07,9.93,4.38,8.74,3.66,7.61,5.32,14.16,5.30,4.34,10.39,4.26,1.00
4.16,9.27,5.64,5.13,10.16,3.54,11.91,6.75,3.66,8.57,4.25,5.56,9.15,4.09,4.24,7.88,4.30,12.47,5.64,5.60,4.39,4.49,3.77,5.02,6.22,7.08,13.31,6.41,5.15,3.89,0.00
3.85,3.91,9.49,5.78,4.42,3.75,8.72,4.96,3.74,6.47,4.17,12.19,10.37,4.25,5.68,4.29,4.32,4.21,7.63,4.45,9.37,9.56,6.13,5.66,7.79,12.89,5.33,12.43,9.16,4.73,1.00
3.83,3.94,8.10,8.51,9.76,3.91,10.23,11.28,3.49,8.94,3.97,5.82,3.68,3.64,4.95,7.21,3.83,11.91,7.77,8.90,9.11,11.85,3.54,6.40,7.19,5.41,6.52,4.91,10.43,4.23,1.00
3.82,8.28,4.57,5.92,6.53,3.59,6.58,9.86,4.79,9.67,4.36,5.59,4.13,4.17,4.48,6.70,4.12,11.41,4.99,6.15,4.85,3.89,4.20,4.57,7.30,5.75,4.40,9.31,4.55,6.35,0.00
3.91,4.37,4.72,5.98,9.33,3.94,12.57,4.58,3.41,7.97,12.85,9.63,4.90,10.08,4.21,9.34,3.91,11.85,8.91,6.61,5.98,8.87,7.64,4.53,6.47,7.39,6.13,4.73,11.17,4.16,1.00
4.02,11.39,5.21,8.11,4.87,4.01,11.85,5.70,3.91,8.16,4.04,8.81,3.90,4.03,4.49,7.33,4.22,10.13,7.68,7.29,5.62,4.87,3.74,4.51,6.85,11.29,5.34,4.26,10.56,4.17,1.00
3.82,7.96,4.71,6.96,9.62,3.76,11.43,5.76,4.07,7.95,4.40,7.37,5.04,4.70,4.65,9.43,4.29,13.09,6.89,9.15,4.46,4.35,3.58,4.71,4.80,12.06,5.82,4.30,9.06,4.09,0.00
5.52,7.43,4.43,4.66,4.64,4.00,10.82,11.14,3.44,8.58,4.07,7.04,3.84,11.68,4.34,6.73,3.75,11.96,6.01,8.28,7.02,3.73,3.70,4.50,5.35,5.98,5.81,4.05,10.98,4.31,0.00
6.97,4.11,4.50,6.02,11.69,7.02,12.09,5.20,3.62,8.15,12.90,7.45,3.82,3.72,6.38,6.93,4.45,11.46,4.15,10.72,7.07,6.35,4.14,4.72,5.96,9.05,4.65,4.60,10.63,8.15,0.00
3.79,9.67,4.68,8.92,10.98,3.85,12.43,4.47,3.48,8.71,4.81,6.65,9.21,3.57,4.31,8.40,4.09,11.81,5.04,10.65,4.27,3.36,7.11,5.42,6.21,8.85,4.97,4.07,10.44,3.97,1.00
3.80,4.03,4.22,5.70,9.60,5.18,11.94,5.41,3.61,7.21,11.14,6.26,3.67,3.27,4.65,8.54,4.06,11.38,8.63,10.18,6.21,8.07,3.60,4.25,5.12,9.81,6.79,4.08,10.15,3.95,1.00
3.95,4.01,5.61,8.75,11.50,3.81,9.82,5.72,3.62,9.83,7.05,8.81,3.86,9.94,7.62,7.50,4.38,11.19,4.53,8.68,4.62,8.76,4.06,4.42,5.34,9.63,11.40,4.49,10.72,4.90,0.00
3.86,10.56,4.35,7.22,5.37,3.77,6.78,9.39,3.42,9.63,4.31,6.62,5.86,4.12,4.59,6.52,4.11,12.41,4.98,5.28,4.44,3.33,4.40,4.62,6.75,8.05,4.63,7.64,10.26,3.99,0.00
3.72,8.87,4.87,5.40,6.27,3.98,12.93,4.27,3.47,8.73,5.05,9.65,4.13,4.13,4.65,10.24,4.11,11.96,4.33,5.57,4.42,4.07,9.09,4.62,6.09,5.53,5.07,4.21,10.89,4.28,1.00
4.04,3.89,8.43,6.80,11.31,10.02,12.91,4.67,4.25,4.82,7.26,12.45,9.33,4.35,4.61,8.48,3.91,11.00,5.03,7.32,4.15,9.91,3.69,5.34,7.11,10.91,4.65,4.37,11.10,8.25,1.00
3.94,3.90,4.51,8.33,12.36,3.75,13.51,5.06,6.17,8.59,6.17,4.84,3.81,3.97,4.83,8.69,4.25,11.72,4.35,8.46,4.75,8.58,3.67,8.36,7.60,10.30,4.41,5.45,10.65,4.15,0.00
4.01,4.04,4.29,5.07,10.88,8.75,12.22,5.37,5.10,5.51,7.60,11.39,3.83,6.54,4.46,9.45,3.98,12.28,10.08,6.85,4.64,5.24,3.75,4.89,9.66,7.00,5.63,4.19,10.38,4.16,1.00
3.92,10.12,9.07,9.00,9.29,4.94,13.05,4.77,3.44,8.63,9.01,12.79,3.70,3.57,4.28,7.55,4.03,10.26,6.33,7.54,4.50,10.37,3.60,4.64,7.04,9.66,7.45,4.31,10.66,5.05,1.00
3.90,7.78,5.29,8.66,10.15,9.26,13.38,4.64,3.47,4.85,8.32,10.49,3.67,4.20,7.41,9.27,4.03,12.12,8.51,8.93,4.19,8.46,3.44,7.23,4.73,9.62,8.30,3.96,4.78,4.07,1.00
3.93,4.29,5.06,8.30,12.88,4.06,5.26,5.23,3.92,7.57,5.90,8.38,4.11,6.22,9.99,8.09,9.13,10.70,4.41,8.86,4.65,7.19,4.21,4.08,7.57,7.72,11.30,4.42,10.31,4.83,0.00
3.79,4.00,4.46,5.66,11.79,8.98,13.15,4.33,3.65,5.41,10.46,8.93,3.65,4.06,4.16,7.54,4.41,10.18,5.56,9.16,4.64,11.35,3.75,4.35,5.61,8.65,4.36,4.36,11.07,4.22,1.00
4.15,3.97,4.98,6.43,8.26,3.96,13.60,4.72,3.71,8.68,6.62,10.66,3.49,3.44,4.83,6.82,3.85,10.13,4.39,10.34,4.59,9.70,3.44,4.76,6.42,9.87,6.84,4.67,11.04,10.86,1.00
3.96,4.65,4.68,6.20,11.26,3.58,13.26,4.61,3.71,10.68,7.40,5.86,3.92,3.84,4.29,7.36,4.74,12.53,8.55,3.75,4.65,8.46,3.95,4.57,4.99,11.70,10.37,4.21,10.27,3.92,0.00
4.87,7.20,5.35,6.13,12.99,4.45,11.21,6.94,3.46,7.20,7.17,5.29,3.92,4.47,4.71,9.15,12.52,11.46,4.24,7.99,4.32,3.88,3.55,4.80,8.64,6.51,10.49,4.19,11.54,4.13,0.00
4.07,4.32,4.59,7.99,9.04,4.07,12.00,5.32,3.78,5.21,8.46,8.21,3.89,7.43,4.46,10.31,4.30,11.53,8.21,7.47,4.09,3.52,3.87,4.51,5.66,12.19,6.86,4.76,11.29,5.59,1.00
4.89,6.51,6.52,6.63,9.15,4.56,9.97,6.51,3.72,7.72,13.10,6.44,3.72,3.98,9.60,7.95,6.14,11.45,6.60,10.47,4.54,9.40,3.55,5.71,6.90,6.73,4.63,4.29,9.74,10.42,0.00
3.74,7.23,4.67,6.95,10.78,7.82,13.23,4.83,3.42,8.07,11.71,9.40,3.61,3.98,4.57,8.45,4.10,12.41,8.93,5.36,4.27,11.12,3.49,4.44,6.73,12.40,4.12,4.21,11.53,4.16,1.00
11.15,6.91,5.99,8.30,11.77,3.86,10.27,4.43,3.25,10.29,7.88,10.44,3.68,11.38,4.53,8.20,4.50,12.97,4.33,7.90,6.39,3.35,9.93,4.55,6.88,6.58,6.54,4.25,9.69,5.38,0.00
6.56,10.45,8.34,6.60,11.06,3.79,12.06,6.77,4.01,8.53,9.74,5.41,3.86,6.67,4.86,5.72,6.75,11.12,5.01,8.95,8.96,3.28,3.50,5.96,6.06,13.77,5.57,7.45,11.11,4.30,0.00
4.04,3.97,4.45,7.02,5.01,4.03,9.11,7.44,4.15,7.56,4.37,5.77,4.01,9.79,4.85,4.82,4.09,10.58,5.25,8.37,5.04,3.66,3.79,4.51,4.33,7.68,4.74,4.34,4.21,3.95,0.00
3.75,3.91,4.53,6.85,10.70,3.82,12.58,5.06,3.54,4.68,4.46,6.86,3.64,3.88,4.56,7.31,4.11,3.62,4.10,10.93,4.55,8.59,6.50,4.23,5.64,11.34,5.26,4.21,10.54,4.14,1.00
4.05,3.98,10.61,6.28,5.22,4.70,6.60,4.60,3.38,8.38,4.67,14.26,10.78,11.37,7.46,7.62,4.16,7.40,4.00,7.02,10.73,8.46,9.18,4.75,6.20,10.48,4.83,4.51,7.42,7.82,1.00
4.08,4.17,11.78,6.61,7.24,8.81,12.23,4.85,4.56,4.85,6.29,6.24,3.75,3.71,5.04,6.98,4.39,10.23,4.34,9.17,4.56,5.48,5.49,4.62,5.34,11.80,4.92,11.48,10.29,5.08,1.00
3.93,3.93,10.26,7.42,4.53,3.95,7.70,4.45,3.49,5.19,5.43,8.19,10.47,8.05,6.71,5.89,3.95,3.89,6.95,4.12,9.11,9.07,3.72,7.32,5.80,12.65,6.65,12.57,10.00,4.04,1.00
4.24,4.35,4.56,4.78,4.42,4.45,9.10,4.84,3.72,8.70,4.54,5.48,9.46,10.16,10.06,4.35,4.09,10.31,5.45,5.98,7.28,3.74,4.06,4.95,5.13,5.62,4.63,5.01,4.62,4.41,0.00
4.04,3.99,6.38,6.86,10.89,4.49,12.71,4.73,3.58,5.16,7.27,9.26,3.93,4.26,6.06,6.04,4.34,5.42,4.57,10.33,7.54,3.68,3.92,4.83,7.35,14.71,6.55,4.98,8.77,4.07,1.00
3.91,4.14,4.40,7.53,10.26,8.20,10.56,4.68,3.79,5.07,8.49,7.92,3.87,4.31,4.63,6.62,3.96,11.19,5.04,9.29,4.45,7.08,9.07,4.67,7.41,8.49,4.66,4.19,9.68,4.22,1.00
4.31,3.88,4.81,6.10,10.86,8.63,9.54,8.69,6.44,8.07,4.61,8.45,7.21,6.97,5.37,5.96,3.96,11.48,7.59,4.62,9.27,8.99,4.09,4.68,6.09,7.11,4.62,5.72,9.85,4.08,0.00
9.59,4.17,10.84,9.97,9.91,9.64,12.80,6.04,3.48,7.63,9.03,14.01,3.78,5.80,5.44,7.42,4.05,11.82,4.30,11.02,5.29,8.85,6.99,4.97,5.78,7.36,7.08,4.34,4.12,4.21,1.00
9.52,3.90,7.25,6.95,10.87,3.84,9.53,6.94,3.37,7.93,8.65,7.47,3.69,3.79,7.11,6.79,11.74,12.19,4.61,9.83,4.12,3.81,3.68,7.22,4.82,10.85,14.02,4.47,10.80,9.49,0.00
10.15,3.97,11.22,6.27,10.49,7.27,9.36,4.84,3.56,9.37,7.76,5.33,3.68,3.98,8.55,6.08,4.07,12.50,4.95,9.99,4.16,6.62,3.69,4.50,5.18,13.37,9.11,6.14,11.17,5.04,0.00
4.06,4.20,4.62,6.46,9.68,4.11,12.55,7.97,3.89,5.32,11.06,7.04,4.03,3.83,6.06,8.57,4.26,12.36,4.54,5.00,4.89,3.76,6.02,6.64,5.18,10.77,8.13,9.50,11.26,10.14,0.00
4.10,4.48,8.92,4.58,4.64,3.90,7.35,5.34,3.67,7.35,4.21,5.76,8.20,10.52,7.86,3.93,3.87,3.74,5.54,6.96,5.22,3.56,3.68,4.96,5.68,5.75,4.90,10.37,4.48,5.01,0.00
3.90,4.48,4.64,8.77,11.94,8.63,10.89,4.42,3.52,6.77,8.28,7.29,3.74,4.07,9.11,7.87,4.45,11.86,4.43,10.58,5.14,3.91,4.01,4.38,6.94,13.07,6.59,7.04,10.04,4.58,1.00
4.01,4.02,4.62,6.13,10.74,4.33,11.94,4.70,3.41,5.10,9.11,5.67,3.66,3.76,10.29,7.48,4.38,3.87,4.19,9.35,4.84,4.71,3.86,4.50,4.93,13.87,5.02,4.15,4.53,4.26,0.00
3.83,4.02,4.52,5.99,11.92,6.31,12.45,4.27,3.44,7.41,4.82,8.74,3.74,3.55,4.59,7.63,4.34,11.92,5.70,9.87,4.45,6.21,7.00,4.52,6.75,12.36,5.70,5.38,10.94,4.28,1.00
4.04,4.29,4.46,7.71,10.19,3.67,10.60,5.65,3.50,6.86,10.98,6.39,4.48,3.77,5.08,6.54,4.34,11.67,4.82,9.62,5.14,6.96,3.84,4.68,6.81,10.05,5.84,4.38,10.16,4.29,0.00
3.89,4.08,4.38,7.71,12.23,9.13,11.99,4.48,3.73,5.04,4.21,6.74,3.97,4.24,4.96,8.39,4.43,12.14,4.17,10.31,7.96,8.02,6.48,4.45,6.32,7.47,5.63,4.42,11.39,4.08,1.00
4.17,4.26,4.90,5.03,4.75,4.16,8.37,4.68,3.64,7.54,4.52,5.96,8.38,4.90,9.72,5.35,4.14,3.76,7.59,6.42,4.50,3.56,3.94,4.54,5.86,5.63,4.98,11.33,5.04,4.84,0.00
3.86,3.83,4.86,6.11,10.26,3.89,10.45,5.67,3.26,8.73,5.75,6.23,10.85,8.96,3.99,7.37,3.91,12.48,8.53,5.63,10.15,4.35,5.80,5.08,7.09,9.60,9.59,6.38,10.79,3.84,1.00
3.73,4.31,5.29,6.08,10.79,3.96,5.23,5.51,3.67,5.12,5.73,8.74,4.12,9.73,4.70,7.00,4.51,12.76,5.03,9.11,7.59,7.83,3.60,4.03,5.06,10.31,10.07,5.64,8.48,4.37,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.21,4.15,4.31,7.67,6.61,4.34,9.82,4.86,3.61,9.40,4.66,8.73,4.03,4.34,4.73,8.08,4.32,12.03,6.55,7.95,4.94,7.89,4.01,4.55,8.93,6.25,7.97,4.36,4.33,4.43,1.00
4.07,3.89,5.62,5.78,11.07,3.55,13.07,4.83,3.21,8.35,9.01,6.77,8.88,4.16,4.49,7.92,4.08,11.74,6.34,5.50,8.75,7.51,3.83,4.77,6.82,13.82,9.99,4.18,10.59,4.13,1.00
3.88,3.92,4.45,4.94,9.54,8.75,11.16,4.72,4.28,7.92,4.11,6.90,3.89,3.65,4.24,7.56,4.17,11.78,4.61,9.55,6.00,8.07,3.61,4.57,5.48,11.81,7.50,4.22,4.05,3.99,1.00
3.97,7.69,4.92,6.77,11.47,6.63,10.38,4.56,3.18,7.30,10.41,7.62,7.33,3.77,7.75,8.15,4.37,11.93,4.39,9.12,6.46,8.22,4.08,3.96,6.73,8.00,10.56,4.35,10.52,4.19,1.00
4.05,4.13,4.15,7.62,9.48,3.79,11.56,4.32,3.45,8.11,9.91,5.07,4.44,4.35,5.15,8.37,4.14,11.11,4.52,9.27,7.26,7.18,3.87,4.54,7.99,8.31,10.43,4.07,9.54,4.18,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.96,6.45,4.62,6.95,4.49,3.82,6.10,4.61,3.21,9.46,4.01,8.14,3.70,11.55,4.39,6.39,3.81,11.10,8.51,4.74,4.48,3.15,3.84,4.29,5.28,5.62,4.61,4.95,4.23,4.79,0.00
3.91,6.99,4.38,5.57,11.08,4.67,4.97,5.29,3.95,7.22,11.33,5.14,8.66,3.79,4.51,10.06,8.06,11.96,4.21,4.32,4.80,3.94,3.76,4.50,6.26,6.15,6.64,4.15,11.08,7.26,0.00
3.90,3.80,4.93,6.75,9.15,3.80,12.11,9.53,7.86,7.38,7.49,7.16,7.32,8.38,4.47,7.83,6.14,12.50,9.18,7.42,4.36,6.74,8.37,5.30,6.88,8.19,4.52,3.95,9.64,4.08,0.00
3.88,7.54,5.45,5.98,9.57,3.79,13.35,8.62,7.71,7.54,8.58,7.93,4.54,4.45,4.28,7.21,4.04,11.98,9.99,6.99,6.50,8.85,3.85,8.26,6.91,7.00,4.75,4.16,10.77,3.92,0.00
4.17,5.23,4.60,5.84,12.36,3.76,12.11,9.87,4.34,7.49,6.54,5.10,8.42,4.11,4.66,7.34,4.07,12.43,6.87,5.85,4.64,10.31,3.72,5.28,7.80,12.92,5.33,3.90,10.70,3.88,0.00
3.77,8.93,4.62,6.41,9.62,3.61,13.28,9.88,7.46,7.45,10.69,8.60,5.19,4.00,4.89,7.24,4.04,11.67,8.03,3.94,9.49,8.85,3.91,6.13,7.03,6.38,4.07,4.51,10.14,4.29,0.00
4.11,6.86,5.77,6.63,8.72,4.72,11.95,4.75,3.12,8.30,4.62,6.49,6.03,4.14,4.56,7.23,4.56,11.86,6.26,5.59,7.77,4.32,3.69,4.34,6.47,13.42,5.70,7.57,4.27,5.32,0.00
4.42,10.22,5.76,5.64,5.90,3.93,7.55,6.56,3.61,9.74,4.23,6.52,4.60,10.05,4.74,5.21,3.93,11.29,6.31,3.96,9.45,3.67,3.67,4.72,4.74,7.48,6.05,9.72,4.47,4.23,0.00
7.86,4.40,4.52,7.69,10.76,3.90,12.56,4.45,3.96,9.20,10.44,6.77,4.51,3.93,4.43,7.53,4.13,11.86,4.37,7.68,4.52,3.52,3.57,5.04,4.19,14.27,12.58,4.22,9.25,6.99,0.00
4.01,3.89,9.69,6.90,6.85,7.72,12.82,4.45,3.42,7.86,4.55,8.38,3.80,4.28,4.96,3.65,4.05,6.44,4.08,10.01,4.15,6.47,3.75,4.39,6.33,11.77,5.01,3.99,8.70,4.08,1.00
7.89,4.48,6.86,5.90,11.70,3.72,8.95,7.55,3.53,7.74,6.09,6.47,7.58,7.97,4.15,6.64,9.65,12.06,7.61,8.35,7.42,8.84,7.42,4.67,5.60,9.05,12.72,6.62,11.02,4.18,0.00
4.01,4.07,4.73,5.70,10.12,3.83,12.69,4.98,3.60,7.78,4.52,5.14,3.99,4.19,4.61,8.00,4.00,11.45,10.01,7.71,4.35,3.79,4.00,4.67,10.29,13.95,5.29,4.16,10.51,4.17,1.00
3.95,7.32,5.19,5.47,5.75,3.92,4.79,6.62,3.02,8.07,3.63,7.79,3.90,9.64,4.65,6.73,4.06,10.87,4.50,9.73,5.08,7.91,9.68,4.33,5.86,5.64,5.20,4.06,4.63,4.16,0.00
4.92,4.01,6.69,5.05,12.14,3.83,7.64,4.25,3.73,7.24,5.75,5.14,4.20,6.40,4.67,8.51,9.52,12.35,4.44,5.09,5.96,5.80,6.56,5.37,6.77,6.14,10.93,6.64,9.39,4.09,0.00
7.12,3.92,4.68,6.35,13.22,5.26,6.95,4.33,3.80,8.16,7.21,7.81,6.66,3.41,4.43,8.19,4.37,12.15,5.28,6.01,4.93,4.21,3.65,7.11,5.70,9.45,12.62,5.82,10.91,4.52,0.00
6.95,3.73,5.51,6.38,10.92,10.29,12.32,4.92,6.17,7.57,9.50,7.63,4.28,6.42,4.64,8.57,4.10,11.20,4.65,10.84,4.17,8.53,3.85,4.03,5.64,7.99,6.75,4.39,9.50,9.83,0.00
4.18,4.11,4.84,5.85,4.76,4.03,6.32,4.37,3.37,7.86,4.63,6.08,9.08,3.87,12.09,7.06,3.95,8.97,4.54,7.75,4.90,3.93,3.60,4.74,5.82,5.64,4.75,11.92,4.42,4.57,0.00
3.98,4.02,5.66,6.50,11.69,3.56,11.78,4.88,3.56,5.03,5.09,6.70,4.13,5.73,4.40,8.05,4.59,11.71,4.16,7.06,4.63,4.12,4.18,4.84,6.85,12.87,4.87,4.51,10.25,4.48,0.00
4.15,4.39,4.34,4.79,4.67,4.02,7.12,5.74,3.54,8.89,4.38,6.25,9.60,4.64,8.06,7.09,4.02,11.33,4.49,4.31,7.22,3.65,3.70,4.64,6.42,7.31,4.69,11.62,4.68,4.12,0.00
3.88,4.11,11.05,5.08,10.01,3.72,11.88,5.06,3.44,12.35,4.23,4.94,3.87,3.69,4.32,7.42,8.80,10.15,4.28,4.13,4.22,3.72,8.81,5.84,6.18,7.57,10.23,4.23,10.91,4.05,0.00
3.90,8.80,8.66,7.27,10.13,3.99,12.72,4.26,3.40,7.61,4.74,5.50,3.73,3.77,4.71,8.16,3.98,4.32,4.83,9.90,6.06,6.71,3.64,4.60,6.45,10.29,5.40,8.93,4.39,4.06,1.00
4.08,7.94,11.26,6.40,8.72,3.69,11.27,5.17,4.24,8.57,4.62,9.37,3.79,4.13,6.71,7.57,4.57,11.70,5.95,9.98,9.83,3.67,3.68,5.03,6.32,13.16,6.89,9.97,4.46,4.33,0.00
3.94,4.00,4.60,8.32,6.94,3.99,11.27,7.00,3.56,4.80,4.06,8.14,3.92,3.74,4.42,6.18,4.23,10.73,11.89,9.86,4.12,4.61,4.22,4.72,6.46,12.71,4.78,4.25,4.27,4.16,1.00
8.26,4.17,4.40,5.72,10.78,5.52,13.00,5.99,3.38,5.99,4.81,6.89,6.74,3.67,4.23,8.54,4.18,12.75,6.84,7.09,7.87,10.76,7.51,4.58,5.44,13.70,5.95,4.09,11.22,4.15,1.00
3.83,4.66,4.46,4.39,6.78,4.15,11.78,5.21,3.25,8.25,5.75,9.21,3.48,3.44,5.02,7.03,4.00,11.09,4.03,8.89,10.50,3.70,3.61,4.90,6.58,14.06,5.55,4.68,4.95,4.34,1.00
3.84,6.26,5.42,6.22,11.10,7.26,11.11,5.74,3.95,8.02,7.05,8.02,4.67,3.65,6.75,7.19,3.92,11.40,4.74,9.34,4.00,8.57,7.86,7.91,7.91,7.55,4.84,4.72,10.84,10.17,0.00
3.95,4.19,4.85,8.76,11.39,7.48,13.18,4.85,4.00,4.74,11.07,6.77,3.79,3.24,6.93,8.21,4.42,11.67,6.74,10.14,4.77,5.71,6.86,4.42,7.77,6.87,6.03,4.38,11.16,4.33,1.00
3.89,11.11,4.58,4.83,5.33,3.93,11.59,5.32,3.14,8.05,4.66,5.83,3.99,3.93,4.72,7.34,4.36,9.99,4.37,8.21,7.19,4.57,4.03,7.56,5.32,9.56,5.54,5.01,9.47,4.52,0.00
3.92,3.93,4.39,6.27,9.62,3.94,12.33,6.55,3.49,7.84,7.68,6.65,3.69,3.86,5.66,7.22,4.21,9.98,4.48,11.34,4.57,3.33,3.62,4.60,6.92,11.59,7.40,4.21,4.42,4.02,0.00
9.46,8.15,9.12,8.14,12.56,3.80,13.63,4.59,3.61,7.72,4.25,6.72,4.41,3.63,4.20,9.32,4.05,12.13,4.83,6.42,4.51,3.93,3.79,5.42,5.71,10.19,5.85,4.11,11.50,4.29,0.00
3.98,10.26,6.94,5.42,4.53,4.00,8.75,5.99,3.44,7.97,4.38,9.37,6.28,9.70,4.46,6.68,4.46,11.26,5.08,5.03,9.39,8.64,3.54,4.65,5.83,8.06,4.57,5.27,10.26,4.49,0.00
3.97,3.53,4.49,7.63,11.65,8.88,12.92,4.59,3.78,7.88,4.22,10.93,3.84,3.45,4.82,8.80,4.54,12.27,5.48,6.72,4.45,4.26,3.47,4.39,5.89,13.22,11.12,4.03,8.36,3.87,1.00
5.82,9.44,4.72,5.08,5.13,3.87,10.94,4.44,3.49,8.99,4.39,9.17,3.67,10.25,4.59,8.05,3.98,10.66,10.54,9.30,6.22,3.72,6.88,4.42,5.66,5.48,9.40,4.33,11.77,4.12,1.00
3.95,5.01,4.37,8.71,10.35,8.84,11.71,6.21,3.54,5.14,6.06,7.05,4.37,4.49,4.89,7.52,4.08,11.67,4.36,9.25,7.21,8.45,5.45,4.72,6.71,8.50,7.92,4.04,10.19,4.00,1.00
3.90,4.42,9.20,6.36,4.52,4.00,7.23,4.64,3.63,8.73,4.44,5.15,9.02,4.51,8.68,4.88,3.94,8.80,7.74,4.19,6.48,3.60,3.87,4.78,6.93,8.21,5.45,12.43,5.96,4.51,0.00
3.91,7.55,6.41,6.15,4.57,4.24,9.97,8.29,3.43,8.71,4.05,5.90,4.24,7.59,4.47,7.22,6.24,10.97,5.99,8.55,8.29,5.11,7.76,4.46,5.76,7.93,9.67,4.18,11.72,4.18,1.00
4.04,4.05,10.96,6.65,4.20,3.93,9.03,4.70,3.64,6.18,4.29,5.15,10.18,4.63,5.43,7.87,4.13,4.52,7.40,4.36,4.44,10.38,4.18,4.69,7.78,12.70,4.42,10.74,4.90,4.62,1.00
3.89,5.84,6.18,5.57,10.67,3.86,11.87,9.05,8.02,6.19,10.77,11.97,6.27,8.50,4.42,7.62,4.16,11.82,10.09,5.77,10.60,9.24,7.41,8.68,7.23,6.72,4.67,4.61,11.07,4.49,0.00
3.94,4.02,6.49,5.07,10.69,3.84,11.71,7.16,3.92,7.75,6.36,7.12,8.85,7.85,4.55,7.27,4.28,11.93,6.89,6.35,9.93,9.31,6.83,5.15,7.03,8.91,4.54,4.39,11.14,3.77,1.00
5.20,5.11,9.25,4.98,8.64,4.25,11.84,4.60,3.58,6.98,5.33,5.50,3.99,4.07,5.12,9.99,11.58,11.69,4.55,9.32,4.84,3.51,3.94,7.71,5.64,5.91,6.75,4.73,8.23,4.59,0.00
