129790_at,1728_at,22881_at,341_at,4935_at,5243_at,5253_at,5580_at,63898_at,79668_at,label
7.17,12.09,7.99,7.45,4.48,3.60,7.78,6.72,6.99,7.09,0.00
6.43,12.43,6.60,6.65,3.90,3.99,8.18,8.44,7.90,3.99,1.00
6.87,11.94,6.17,6.26,3.90,4.02,8.18,7.68,6.61,7.22,1.00
6.07,9.82,7.40,8.81,3.98,4.25,4.43,4.32,7.85,7.12,0.00
5.79,6.78,7.54,6.62,4.15,3.92,8.03,4.36,4.68,4.22,0.00
7.45,12.93,6.65,9.65,3.87,3.89,7.87,6.39,4.77,5.23,1.00
6.79,12.91,7.16,12.45,10.90,5.40,7.27,6.90,7.23,8.08,1.00
5.98,13.51,6.33,4.84,3.67,4.00,8.18,6.47,7.43,6.52,0.00
5.93,12.22,4.09,11.39,4.34,3.75,7.11,6.98,7.38,8.33,1.00
5.68,13.05,6.02,12.79,3.86,4.58,8.02,5.51,7.52,5.63,1.00
6.15,13.38,6.83,10.49,3.84,7.76,7.20,6.46,7.22,6.18,1.00
8.15,5.26,6.54,8.38,5.84,3.61,7.56,6.08,8.27,7.81,0.00
5.79,13.15,6.33,8.93,3.94,3.68,7.56,7.82,8.22,6.26,1.00
7.76,13.60,4.51,10.66,4.02,4.05,8.13,8.69,7.84,5.63,1.00
7.25,13.26,4.36,5.86,3.77,9.03,8.44,4.56,8.86,4.41,0.00
5.40,11.21,6.44,5.29,4.98,4.07,7.66,5.65,8.82,6.23,0.00
7.15,12.00,4.17,8.21,4.11,4.15,8.66,4.71,8.72,6.61,1.00
8.89,9.97,7.00,6.44,5.07,3.69,7.78,7.58,7.22,6.92,0.00
5.79,13.23,4.53,9.40,3.89,6.29,8.03,6.28,7.75,5.74,1.00
7.12,10.27,5.71,10.44,3.99,3.83,7.80,6.08,4.89,5.71,0.00
6.11,12.06,4.57,5.41,5.53,10.02,8.35,6.89,7.64,6.33,0.00
8.32,9.11,6.36,5.77,4.01,8.05,8.82,6.58,4.72,6.93,0.00
6.79,12.58,5.54,6.86,4.10,3.76,8.65,7.68,6.87,7.20,1.00
5.84,6.60,4.72,14.26,4.06,6.52,7.35,6.40,4.62,7.77,1.00
6.88,12.23,7.83,6.24,4.03,4.94,7.78,6.83,7.88,5.48,1.00
5.94,7.70,4.81,8.19,3.78,3.86,9.36,9.81,6.55,9.48,1.00
6.25,9.10,4.19,5.48,3.99,3.93,8.16,9.71,5.34,7.17,0.00
5.82,12.71,4.42,9.26,3.78,4.20,8.06,7.69,7.75,6.43,1.00
6.19,10.56,3.97,7.92,4.03,3.89,7.90,6.80,7.81,7.13,1.00
5.44,9.54,8.02,8.45,4.61,3.88,8.11,7.11,6.23,6.92,0.00
7.70,12.80,4.66,14.01,4.60,3.88,8.35,6.46,6.21,5.48,1.00
6.17,9.53,6.94,7.47,6.83,3.65,7.07,7.72,6.89,5.80,0.00
8.79,9.36,6.62,5.33,6.16,3.48,7.00,6.86,5.23,8.63,0.00
6.36,12.55,4.70,7.04,4.43,9.52,6.38,6.66,6.68,6.86,0.00
6.44,7.35,4.91,5.76,4.99,3.61,7.00,8.85,5.36,8.00,0.00
6.51,10.89,5.39,7.29,5.07,4.27,8.08,6.99,7.15,7.32,1.00
6.28,11.94,6.49,5.67,3.81,3.91,8.14,5.30,8.13,6.44,0.00
5.96,12.45,4.29,8.74,3.91,3.85,8.10,7.20,7.40,6.46,1.00
6.36,10.60,5.04,6.39,4.43,3.92,6.88,7.41,7.00,4.48,0.00
5.54,11.99,4.55,6.74,4.01,3.87,8.35,6.69,8.17,6.80,1.00
6.64,8.37,4.34,5.96,3.73,4.64,7.64,8.55,5.52,7.11,0.00
7.10,10.45,4.64,6.23,3.75,3.70,9.07,6.13,5.06,7.18,1.00
7.36,5.23,8.29,8.74,6.24,4.03,7.95,6.11,6.78,7.01,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.47,9.82,4.09,8.73,3.74,3.77,8.05,6.10,6.90,7.71,1.00
6.31,13.07,4.38,6.77,6.44,4.06,7.77,7.53,7.59,6.13,1.00
5.83,11.16,5.25,6.90,3.90,3.83,8.61,8.08,7.37,6.07,1.00
5.65,10.38,4.72,7.62,7.02,3.88,8.92,6.51,4.83,5.77,1.00
6.47,11.56,4.67,5.07,4.09,3.73,7.84,6.62,5.42,5.24,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.18,6.10,3.92,8.14,3.78,10.68,9.28,6.30,4.76,4.32,0.00
7.36,4.97,5.40,5.14,3.79,4.53,7.91,5.68,8.49,5.94,0.00
7.72,12.11,7.26,7.16,9.23,4.42,7.14,8.93,4.94,6.05,0.00
5.91,13.35,6.84,7.93,10.14,4.16,7.70,7.75,4.24,4.93,0.00
7.22,12.11,6.83,5.10,4.11,5.69,7.47,7.77,5.21,6.82,0.00
5.91,13.28,7.53,8.60,10.45,4.28,7.87,9.21,5.08,7.39,0.00
7.40,11.95,4.99,6.49,4.19,5.09,8.28,5.20,5.32,5.97,0.00
