100652850_at,10161_at,10974_at,1823_at,200844_at,355_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,55106_at,5588_at,57291_at,576_at,5935_at,7068_at,90141_at,9609_at,label
10.64,6.58,10.74,4.00,4.67,9.47,3.70,6.61,5.61,9.49,9.05,8.97,6.95,4.60,8.92,4.68,8.15,8.90,8.31,4.82,0.00
8.01,8.87,4.47,5.73,4.40,11.03,5.24,6.99,6.91,10.06,7.54,7.95,11.06,8.41,10.14,5.46,8.22,5.06,8.20,5.13,0.00
6.93,6.13,4.77,3.79,4.75,4.40,3.30,4.97,9.89,9.70,9.42,9.37,7.81,4.34,9.65,6.50,8.54,4.82,7.35,6.79,1.00
7.59,5.76,11.57,3.71,3.81,9.77,3.28,5.77,5.65,9.56,9.14,7.90,4.33,4.11,11.34,4.75,9.09,6.31,9.50,5.33,0.00
8.19,4.33,3.95,3.84,4.07,4.83,3.63,4.88,5.57,9.20,6.46,9.44,4.08,4.03,12.25,7.13,8.14,4.93,7.78,5.00,0.00
7.08,4.26,3.98,3.64,5.53,8.87,3.48,7.42,6.68,9.86,8.40,10.63,4.34,4.21,11.60,5.05,8.98,5.99,8.77,6.55,0.00
6.36,3.91,4.12,3.71,4.28,7.43,3.69,5.71,5.38,10.33,6.68,10.12,8.98,4.61,10.07,7.29,7.66,4.90,8.81,6.61,1.00
6.89,4.88,7.21,3.45,4.34,5.64,3.87,4.63,7.60,10.12,7.84,9.16,8.41,4.39,9.61,5.04,7.99,7.72,8.48,4.64,0.00
8.57,5.89,4.29,3.76,3.89,5.43,3.77,5.67,5.84,8.44,7.16,9.62,7.81,3.90,10.30,4.80,8.15,7.16,8.53,5.06,1.00
6.43,8.30,4.26,3.80,3.77,4.25,3.56,7.25,4.59,10.61,9.67,7.49,4.03,4.33,11.38,4.82,8.41,7.67,8.24,4.66,0.00
8.37,7.37,4.21,4.15,3.81,4.50,4.08,7.00,6.22,8.48,9.31,6.71,4.88,4.60,10.17,4.87,7.79,7.79,8.55,4.51,0.00
8.83,4.45,9.57,4.27,4.39,8.56,3.79,8.51,8.27,9.52,7.38,8.01,7.83,5.65,10.86,5.45,7.04,9.97,9.04,4.57,0.00
8.54,4.10,4.68,3.85,3.82,8.45,3.68,7.12,5.76,9.64,8.76,9.37,7.09,5.92,10.46,5.77,7.66,6.15,8.79,5.22,0.00
8.04,7.14,4.55,3.84,3.60,11.76,3.20,4.83,7.63,10.28,7.57,9.11,4.75,4.19,10.08,5.65,8.86,4.97,8.74,6.03,0.00
8.14,5.29,4.73,3.71,3.95,5.79,5.71,7.44,5.79,10.25,7.02,9.27,4.56,4.48,10.89,4.89,8.14,4.98,8.64,4.86,0.00
7.47,3.80,4.27,3.68,5.40,5.29,3.33,6.62,5.35,8.76,6.45,10.06,4.60,8.35,10.01,5.87,8.34,4.96,7.47,5.95,1.00
7.56,7.27,4.09,3.67,6.61,7.96,3.37,6.47,4.83,7.84,6.15,10.09,4.27,8.90,9.67,7.84,8.44,4.74,8.24,4.82,1.00
9.58,7.81,5.89,5.81,6.96,11.45,3.49,8.22,7.15,9.21,7.26,10.04,8.66,4.39,10.03,4.53,9.46,4.83,7.12,5.43,1.00
7.92,8.37,4.26,3.73,4.82,7.89,5.16,8.31,6.33,9.30,7.78,10.38,8.07,7.49,4.55,4.80,8.08,4.94,9.50,5.76,0.00
9.04,4.58,4.34,7.85,3.83,9.33,3.64,6.93,5.39,10.21,6.73,10.09,4.89,4.33,10.34,5.29,8.26,4.70,9.34,6.62,1.00
7.25,7.10,3.96,3.85,3.83,7.04,3.72,4.85,5.10,9.58,6.95,10.13,7.22,7.83,11.15,4.94,8.62,5.03,6.97,4.24,1.00
10.00,5.10,11.47,3.75,4.29,9.40,3.93,8.03,6.37,9.33,7.72,9.35,4.27,6.24,10.01,5.10,8.37,9.29,8.79,4.74,0.00
8.25,8.50,4.29,3.65,3.54,4.03,5.39,5.82,6.47,9.02,7.08,10.35,7.10,9.40,10.83,4.67,7.94,4.62,7.60,4.64,1.00
7.22,7.10,5.21,3.83,3.49,6.87,3.77,5.39,6.75,4.88,8.66,7.89,5.97,6.74,10.88,5.12,7.29,5.35,8.79,4.25,0.00
8.54,5.47,4.83,5.34,4.21,10.89,3.73,7.26,6.17,10.29,7.53,9.15,7.44,4.34,10.80,5.12,8.60,5.02,7.96,4.95,1.00
9.36,4.11,4.22,3.66,6.38,4.72,3.25,4.82,6.52,9.56,7.59,8.78,4.23,3.96,11.24,6.76,8.60,4.84,8.20,5.53,0.00
8.93,4.73,4.90,3.72,5.86,5.99,3.79,8.46,5.72,8.03,5.78,9.22,6.20,4.59,10.81,4.94,7.94,4.98,8.22,9.04,1.00
7.51,4.10,4.18,4.02,6.06,9.51,3.86,6.34,5.15,7.89,7.55,9.24,6.09,8.45,11.32,5.02,7.71,5.65,8.44,6.54,1.00
8.50,3.84,4.55,3.81,4.14,11.22,3.65,7.37,8.47,9.52,7.88,9.70,6.12,7.44,10.57,5.33,7.86,4.81,8.00,7.43,1.00
8.74,4.28,4.31,3.82,6.42,9.04,3.79,4.62,10.04,9.13,7.27,9.37,4.08,4.11,9.78,5.34,8.69,4.80,8.55,5.40,0.00
8.27,4.23,4.37,4.01,3.95,9.95,3.40,6.49,5.89,9.26,6.72,9.98,4.44,5.74,10.02,5.21,8.85,5.15,7.59,8.83,1.00
8.33,4.09,4.41,3.58,4.10,9.18,3.79,6.41,8.57,9.53,6.40,9.83,7.69,6.45,10.94,4.89,8.88,4.79,8.13,5.96,1.00
6.80,7.42,11.88,3.86,4.82,9.74,3.64,6.17,9.25,9.30,9.52,8.68,6.56,5.48,10.42,5.29,7.58,6.44,7.70,6.22,0.00
9.31,7.60,4.46,3.55,4.01,5.91,3.87,8.27,5.22,9.65,6.74,9.53,7.20,8.51,10.01,4.69,9.30,4.79,7.19,4.46,1.00
7.47,4.17,4.48,3.83,4.40,8.94,3.61,5.72,7.97,9.07,7.62,8.77,6.54,5.58,9.94,7.65,8.25,4.77,7.73,5.61,1.00
7.61,4.09,4.58,3.66,7.92,8.86,3.49,7.05,5.60,9.65,8.84,10.59,9.08,4.34,9.04,5.92,8.92,4.84,8.94,4.30,0.00
5.93,7.42,6.96,3.83,8.00,4.30,3.51,5.55,8.97,6.45,8.97,9.04,4.27,5.50,11.62,6.85,7.72,7.68,9.52,7.00,0.00
9.21,4.51,10.05,3.70,4.05,8.28,3.77,6.74,5.81,9.87,8.97,9.48,5.98,5.34,8.62,5.14,8.07,7.82,8.61,5.11,0.00
6.10,4.05,7.76,3.69,5.12,6.89,3.28,6.83,7.32,9.88,7.75,7.65,6.28,4.38,10.50,5.24,7.33,8.16,8.15,4.80,0.00
7.47,7.86,6.58,3.77,6.76,8.04,3.68,5.92,5.86,10.03,7.28,7.38,4.70,6.48,11.10,5.22,8.27,7.88,8.64,6.05,0.00
8.38,8.16,10.35,3.58,5.49,8.10,3.85,6.27,4.93,9.15,8.42,8.76,6.22,5.14,10.40,5.69,8.01,8.01,9.20,4.97,0.00
9.17,6.79,4.46,3.95,5.68,4.20,3.55,5.58,5.69,4.77,9.87,8.05,4.44,4.13,10.85,5.55,8.48,5.89,7.56,6.51,0.00
7.42,9.37,12.17,3.88,4.38,9.46,3.64,8.62,7.05,8.60,8.43,8.24,6.95,5.99,10.67,5.47,8.30,6.67,10.01,4.69,1.00
9.24,4.29,3.98,3.61,6.00,6.01,3.66,7.70,9.42,5.98,7.78,10.01,4.67,4.23,7.57,4.92,8.82,4.90,7.83,6.39,1.00
