100652850_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,5935_at,90141_at,9609_at,label
8.12,3.35,6.38,8.60,9.64,8.54,8.52,7.19,9.25,4.59,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
8.09,4.79,6.45,6.34,7.69,7.11,9.49,8.53,9.05,4.78,0.00
9.12,3.49,5.71,5.14,9.59,8.21,9.02,8.66,9.34,5.42,0.00
9.14,3.53,5.87,5.42,9.77,8.66,7.60,7.98,9.21,5.99,0.00
9.54,3.38,5.40,8.98,9.63,7.72,8.15,9.01,8.28,6.14,0.00
8.13,4.89,7.76,4.70,10.22,9.73,8.32,7.17,8.02,6.15,0.00
7.86,3.37,5.35,5.68,9.74,7.87,8.51,8.95,10.01,5.51,1.00
6.33,3.32,5.49,5.31,6.86,8.39,8.07,7.13,7.21,4.66,1.00
7.76,3.42,7.94,7.18,9.52,6.40,10.27,9.21,8.30,4.67,1.00
7.34,3.27,5.45,7.22,8.13,8.86,9.05,7.85,8.09,4.50,1.00
7.62,3.42,4.59,5.48,9.49,8.70,9.67,8.72,8.62,6.71,0.00
7.01,3.31,5.64,8.08,10.46,8.42,8.79,9.13,8.93,6.79,0.00
7.05,3.17,7.22,6.74,8.86,7.72,9.12,7.21,8.51,5.52,0.00
8.90,3.20,5.75,5.52,9.45,7.38,9.97,8.34,7.63,5.19,1.00
6.99,3.80,4.55,6.93,10.52,8.77,9.70,9.35,8.82,6.99,1.00
7.23,3.53,7.25,5.36,10.09,8.17,9.77,8.88,8.31,4.84,1.00
8.25,3.56,5.45,5.35,9.98,7.14,9.38,8.88,8.86,4.70,0.00
6.77,3.37,6.90,6.45,7.28,7.83,8.40,8.99,8.42,6.46,1.00
7.28,3.45,6.21,6.19,9.66,6.85,9.85,8.45,8.32,4.74,1.00
7.97,3.34,5.07,9.18,9.49,8.05,9.97,7.51,7.86,5.17,0.00
9.28,3.55,6.67,5.01,8.88,5.79,10.21,8.83,6.97,8.34,1.00
8.27,3.81,8.89,5.15,9.52,6.69,10.77,9.09,7.87,4.63,1.00
9.23,3.66,9.14,8.29,9.11,7.46,10.59,8.68,7.12,4.72,1.00
8.81,3.22,6.17,5.97,9.04,9.95,9.22,7.56,9.05,4.37,0.00
8.09,3.68,6.05,6.08,10.10,7.35,10.02,7.35,8.69,5.40,0.00
8.07,3.48,5.13,4.57,7.78,7.11,9.98,8.11,8.95,6.40,1.00
8.69,3.77,5.48,7.93,10.58,6.77,9.43,9.41,8.73,6.32,0.00
8.01,3.29,5.17,5.05,9.27,6.70,9.25,7.36,8.33,5.49,1.00
8.10,3.58,6.36,5.10,10.04,8.72,9.25,8.94,9.50,5.43,0.00
