100652850_at,330_at,388692_at,4013_at,4255_at,51226_at,51260_at,5152_at,51566_at,5447_at,54495_at,55106_at,56122_at,57291_at,5935_at,647946_at,7068_at,90141_at,90488_at,9609_at,label
8.05,8.56,7.15,7.03,3.96,5.80,9.31,3.83,8.18,7.65,9.37,8.20,4.57,10.68,8.52,3.23,4.65,9.17,10.81,4.59,1.00
9.23,4.30,5.50,5.15,4.97,7.22,9.52,3.75,9.47,7.58,9.73,6.16,5.98,10.01,7.91,5.63,5.38,7.63,10.69,4.85,0.00
9.56,10.18,8.13,5.60,7.79,7.32,9.29,6.89,9.67,6.17,11.63,6.09,3.87,9.50,8.90,6.39,5.05,7.66,10.67,4.71,1.00
8.45,6.08,7.74,8.56,7.26,8.11,9.76,5.67,8.17,8.40,10.22,8.20,7.20,10.55,7.14,4.75,5.34,8.59,11.12,5.66,0.00
7.65,4.19,6.55,5.77,9.52,8.74,9.87,3.95,7.69,7.96,8.87,5.37,6.35,11.57,8.48,5.11,4.53,9.08,9.73,5.68,0.00
8.43,7.34,8.95,6.68,8.54,5.26,10.18,7.91,9.22,9.84,8.43,4.18,6.11,10.02,8.47,5.08,9.07,8.44,10.18,4.39,0.00
8.42,6.99,5.59,7.43,8.11,5.35,6.86,3.71,8.14,8.73,7.87,4.36,8.76,10.55,7.91,4.27,7.79,9.86,10.38,5.79,0.00
7.78,7.42,5.63,8.89,9.09,7.48,9.77,7.38,8.32,9.33,8.61,8.26,3.53,8.34,8.13,5.46,5.64,9.86,10.42,4.56,0.00
8.86,7.76,7.10,6.84,9.35,7.91,8.64,5.36,9.43,7.81,8.09,7.39,5.04,8.97,6.89,5.53,6.88,8.68,10.91,5.61,0.00
8.13,7.14,7.38,7.67,6.16,5.42,9.62,4.21,9.52,8.88,4.43,4.02,4.15,9.70,7.85,3.26,7.16,8.79,10.38,5.30,0.00
7.06,9.04,7.58,5.96,7.60,7.10,10.86,4.01,4.04,7.20,10.48,5.14,3.84,10.67,8.07,3.18,6.40,8.32,10.04,4.31,0.00
9.35,10.72,6.81,9.67,9.37,5.89,9.71,4.35,9.65,7.63,10.09,7.95,3.82,9.61,8.88,5.53,6.45,9.00,10.00,4.72,0.00
7.48,9.37,7.30,5.78,7.96,5.99,10.19,4.22,9.59,7.92,9.29,8.42,6.81,10.27,8.34,3.96,7.43,8.26,10.50,4.91,0.00
4.94,5.51,6.42,6.04,7.81,5.42,9.85,7.83,7.77,8.12,8.82,3.94,3.72,10.82,8.86,4.67,5.43,9.04,9.30,6.04,1.00
8.27,9.62,6.98,5.99,8.13,5.66,10.08,3.98,10.32,7.11,8.96,4.77,3.64,9.59,7.48,3.59,4.80,9.18,11.19,5.17,0.00
8.31,7.85,8.46,5.77,8.06,6.59,8.60,5.57,9.06,7.21,8.84,8.19,4.60,8.94,7.49,3.97,6.17,7.90,9.65,4.07,1.00
6.94,8.25,7.37,6.05,9.75,5.22,9.87,8.23,8.69,8.63,9.80,6.30,4.20,9.98,8.11,3.28,8.80,9.40,10.02,4.61,0.00
6.64,4.87,5.87,7.27,8.55,5.26,9.04,6.10,10.03,8.94,9.23,7.88,3.98,9.82,9.50,4.19,9.12,8.63,10.80,7.96,1.00
6.10,8.72,6.04,6.74,8.74,5.09,9.77,3.73,9.41,8.03,8.90,8.60,3.62,9.98,8.31,3.18,4.85,8.87,10.17,6.28,1.00
8.62,4.41,7.47,9.32,7.30,7.00,9.39,3.29,8.21,6.33,9.09,7.65,3.36,11.00,6.41,6.51,8.57,7.42,10.36,4.76,0.00
8.51,9.23,5.33,6.42,4.81,7.19,10.49,3.82,9.72,6.28,9.52,8.10,5.16,9.43,8.32,5.85,5.64,9.52,10.30,4.50,1.00
9.34,10.34,4.84,5.99,4.75,6.34,9.68,3.47,8.19,7.48,8.59,5.08,3.81,10.83,9.26,3.53,4.98,8.49,9.90,5.27,0.00
7.07,9.46,5.46,7.62,8.68,5.18,10.12,3.44,9.40,7.55,9.70,8.83,5.22,10.58,8.48,5.77,4.84,8.67,11.12,4.63,1.00
6.54,3.64,5.83,7.04,6.18,8.60,5.97,4.15,9.23,9.13,9.23,7.68,5.26,10.23,9.37,6.53,4.91,8.36,10.39,4.78,1.00
7.48,4.76,7.22,5.30,5.17,6.64,9.49,3.66,8.45,6.95,7.71,8.19,3.58,11.55,8.79,4.51,6.60,8.21,10.44,5.42,1.00
9.26,9.34,5.43,5.81,9.87,5.33,10.55,8.02,8.76,9.98,7.84,6.80,5.46,8.61,8.85,3.02,8.69,9.66,10.46,4.90,0.00
7.47,5.70,4.99,6.35,7.61,10.04,10.18,3.90,9.59,6.83,9.76,8.65,3.50,9.05,8.80,4.85,4.43,8.47,11.75,5.52,0.00
8.13,8.85,6.37,5.16,4.51,10.49,8.10,3.66,8.85,7.32,10.33,7.96,6.79,8.18,7.19,4.10,5.06,7.22,11.34,4.70,0.00
9.29,5.19,7.86,6.79,7.70,9.40,9.79,3.98,9.95,6.89,9.68,8.89,7.07,9.68,7.84,4.48,6.65,9.06,11.21,5.28,0.00
9.14,4.25,7.11,9.58,4.04,8.82,10.57,4.21,9.42,8.24,8.66,8.12,5.03,10.05,8.17,4.79,5.05,8.49,10.93,4.36,0.00
8.83,6.20,5.98,7.35,8.74,11.01,10.16,4.05,10.72,5.63,9.95,9.01,3.85,8.35,8.91,3.39,5.02,8.75,11.96,5.15,0.00
7.43,6.17,6.90,7.35,4.71,9.33,9.53,3.52,9.84,7.99,9.53,7.96,4.27,9.19,7.64,3.40,4.88,8.50,11.13,5.89,0.00
5.78,7.70,5.81,6.68,6.83,8.38,10.80,3.96,8.04,7.81,9.59,7.87,3.93,10.50,8.71,4.50,4.79,8.73,10.06,6.14,1.00
9.37,5.62,7.78,5.25,8.70,5.76,10.05,4.63,9.58,7.35,8.27,6.09,6.33,10.50,8.14,4.33,6.12,8.34,10.35,5.46,1.00
7.52,4.72,6.03,5.73,7.12,8.59,10.12,3.72,8.38,7.25,9.57,7.58,3.86,10.93,8.03,4.98,4.84,8.45,10.13,5.39,0.00
7.65,12.48,7.48,5.92,8.41,6.06,10.10,3.95,8.66,7.22,9.68,4.68,3.68,11.48,8.59,3.39,5.08,9.05,9.92,4.85,0.00
10.64,8.91,6.61,7.92,9.24,5.61,9.49,3.61,8.13,9.05,8.97,6.95,4.21,8.92,8.15,4.71,8.90,8.31,10.24,4.82,0.00
8.01,11.38,6.99,5.82,8.65,6.91,10.06,4.02,7.71,7.54,7.95,11.06,4.44,10.14,8.22,3.46,5.06,8.20,9.58,5.13,0.00
6.93,3.87,4.97,6.26,8.05,9.89,9.70,6.89,9.73,9.42,9.37,7.81,3.73,9.65,8.54,4.94,4.82,7.35,10.03,6.79,1.00
7.59,6.04,5.77,6.09,9.28,5.65,9.56,3.46,4.06,9.14,7.90,4.33,4.72,11.34,9.09,6.90,6.31,9.50,9.45,5.33,0.00
8.19,4.12,4.88,5.19,8.17,5.57,9.20,3.80,9.42,6.46,9.44,4.08,7.31,12.25,8.14,4.36,4.93,7.78,10.05,5.00,0.00
7.08,4.04,7.42,6.46,9.54,6.68,9.86,4.37,9.82,8.40,10.63,4.34,6.99,11.60,8.98,4.04,5.99,8.77,11.53,6.55,0.00
6.36,9.62,5.71,5.52,9.29,5.38,10.33,4.12,9.24,6.68,10.12,8.98,5.64,10.07,7.66,6.76,4.90,8.81,10.81,6.61,1.00
6.89,6.84,4.63,5.29,8.98,7.60,10.12,3.91,9.56,7.84,9.16,8.41,4.17,9.61,7.99,4.10,7.72,8.48,10.40,4.64,0.00
8.57,6.21,5.67,7.70,4.14,5.84,8.44,3.65,8.20,7.16,9.62,7.81,3.92,10.30,8.15,5.53,7.16,8.53,10.33,5.06,1.00
6.43,4.52,7.25,5.23,9.17,4.59,10.61,6.90,7.14,9.67,7.49,4.03,6.90,11.38,8.41,4.12,7.67,8.24,9.30,4.66,0.00
8.37,4.19,7.00,5.82,9.24,6.22,8.48,7.38,8.75,9.31,6.71,4.88,4.36,10.17,7.79,3.24,7.79,8.55,10.67,4.51,0.00
8.83,9.34,8.51,7.08,9.68,8.27,9.52,4.53,10.22,7.38,8.01,7.83,4.01,10.86,7.04,5.24,9.97,9.04,11.74,4.57,0.00
8.54,8.47,7.12,6.96,10.15,5.76,9.64,7.48,8.05,8.76,9.37,7.09,3.93,10.46,7.66,6.54,6.15,8.79,9.96,5.22,0.00
8.04,3.55,4.83,5.69,9.28,7.63,10.28,3.87,9.37,7.57,9.11,4.75,8.21,10.08,8.86,3.38,4.97,8.74,10.80,6.03,0.00
8.14,5.76,7.44,5.44,7.30,5.79,10.25,3.93,8.68,7.02,9.27,4.56,3.99,10.89,8.14,3.39,4.98,8.64,10.66,4.86,0.00
7.47,9.82,6.62,5.94,9.07,5.35,8.76,3.71,7.57,6.45,10.06,4.60,4.41,10.01,8.34,6.20,4.96,7.47,10.01,5.95,1.00
7.56,8.25,6.47,6.74,9.91,4.83,7.84,5.79,8.62,6.15,10.09,4.27,4.09,9.67,8.44,7.11,4.74,8.24,10.66,4.82,1.00
9.58,10.82,8.22,6.05,4.94,7.15,9.21,4.06,10.46,7.26,10.04,8.66,3.74,10.03,9.46,3.15,4.83,7.12,11.05,5.43,1.00
7.92,9.79,8.31,8.57,8.21,6.33,9.30,4.41,9.44,7.78,10.38,8.07,3.62,4.55,8.08,4.69,4.94,9.50,10.74,5.76,0.00
9.04,6.51,6.93,5.35,7.94,5.39,10.21,3.69,9.09,6.73,10.09,4.89,3.90,10.34,8.26,3.51,4.70,9.34,9.59,6.62,1.00
7.25,3.57,4.85,5.47,9.95,5.10,9.58,4.16,8.35,6.95,10.13,7.22,3.96,11.15,8.62,3.20,5.03,6.97,11.62,4.24,1.00
10.00,7.55,8.03,5.66,8.71,6.37,9.33,6.22,8.52,7.72,9.35,4.27,4.12,10.01,8.37,4.05,9.29,8.79,9.95,4.74,0.00
