10758_at,146857_at,160335_at,175_at,2152_at,26157_at,29940_at,5090_at,5793_at,58526_at,label
7.72,4.20,6.38,8.97,8.23,4.22,9.43,8.37,6.81,8.17,0.00
8.04,3.71,5.33,7.46,6.63,6.86,3.99,8.30,5.66,7.29,0.00
8.62,7.34,7.40,7.50,7.44,6.42,5.17,7.76,6.65,7.86,1.00
9.48,3.90,6.55,8.93,13.42,7.65,11.38,7.80,7.03,7.82,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.76,3.60,4.97,6.96,7.42,5.51,10.49,9.59,8.91,8.03,1.00
6.62,4.31,5.20,8.28,9.54,7.89,8.15,7.67,8.02,8.10,1.00
9.15,3.65,9.31,9.81,6.51,9.08,3.90,8.76,8.79,8.77,1.00
8.85,3.72,8.38,8.66,6.03,5.51,4.36,7.65,6.88,8.00,0.00
9.18,3.56,8.83,9.84,5.78,6.75,4.07,7.48,8.99,7.86,1.00
8.92,6.85,5.51,8.10,8.32,4.92,9.11,7.81,6.94,7.09,1.00
7.46,7.53,5.86,8.15,11.95,4.01,10.25,8.29,8.44,6.84,1.00
4.40,3.59,4.23,5.45,4.18,6.25,4.53,8.21,8.02,6.14,0.00
4.46,3.62,9.20,8.93,5.72,4.42,10.46,9.13,7.97,7.68,1.00
7.94,3.59,4.43,8.09,7.68,5.55,10.49,8.47,7.79,8.03,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.29,7.83,4.15,8.14,11.76,4.36,9.57,7.15,9.25,7.15,1.00
8.91,3.51,7.61,7.29,4.55,3.91,4.60,8.16,4.77,4.59,1.00
5.29,7.91,5.74,7.82,4.79,8.93,7.68,8.43,4.43,4.25,1.00
7.55,6.34,7.36,9.61,5.34,9.68,9.88,7.26,8.28,8.92,1.00
8.73,3.66,4.44,8.52,11.35,7.68,10.10,8.14,6.79,7.12,0.00
8.59,4.06,4.73,7.62,7.01,9.08,5.02,8.26,7.30,8.19,1.00
5.37,3.51,4.63,7.26,8.27,4.77,6.53,7.92,6.65,7.17,0.00
7.52,3.67,5.39,7.81,5.94,4.10,5.37,5.97,4.03,8.22,0.00
6.59,3.63,5.02,8.29,8.28,4.03,7.89,7.24,4.75,8.29,0.00
9.23,7.55,6.56,8.51,12.25,7.19,10.97,8.13,7.96,6.74,1.00
5.91,4.98,4.74,8.97,4.24,7.08,7.50,8.28,6.05,9.24,0.00
6.33,3.60,6.02,8.09,5.58,4.13,10.58,9.36,7.14,7.35,0.00
7.78,8.19,5.33,8.35,6.43,6.40,10.05,12.74,7.84,7.70,1.00
7.93,5.11,6.22,7.61,7.24,3.68,5.27,8.88,6.47,6.93,0.00
8.43,4.94,6.61,8.21,8.66,6.27,7.51,5.79,6.62,8.17,1.00
8.54,3.45,10.45,8.90,5.81,7.18,7.30,7.54,8.68,6.92,1.00
8.68,3.39,7.23,8.45,9.05,5.66,10.28,8.51,8.54,6.86,1.00
9.11,3.52,9.54,9.15,6.45,5.01,4.50,8.14,7.44,7.10,0.00
7.02,3.86,10.19,7.62,7.13,7.05,6.33,8.26,8.70,7.42,1.00
