10873_at,1303_at,1312_at,1545_at,23530_at,2534_at,26040_at,26278_at,284702_at,4071_at,4072_at,56474_at,57407_at,5918_at,8303_at,8910_at,9404_at,9603_at,9849_at,9886_at,label
7.91,6.44,9.13,9.93,9.92,4.65,4.89,7.80,10.63,11.57,12.08,7.57,8.85,8.75,4.85,9.23,7.50,6.71,9.62,5.35,1.00
6.88,8.27,8.92,8.72,8.15,7.48,4.92,10.77,6.81,12.02,4.54,8.27,9.36,4.80,5.86,10.88,9.86,5.65,6.80,7.53,0.00
6.92,8.41,10.17,9.11,8.92,9.00,5.90,10.36,6.15,12.37,3.90,7.76,4.60,5.24,4.86,12.06,11.19,4.83,6.00,7.36,0.00
7.89,8.54,8.47,8.79,8.63,7.62,6.98,9.23,8.10,11.46,6.87,7.72,10.40,5.59,7.40,4.08,9.39,6.36,6.75,7.66,0.00
5.13,7.18,7.55,4.26,11.49,6.96,8.63,9.46,8.44,8.01,3.76,7.17,9.34,5.07,6.00,9.98,10.72,5.72,7.56,7.74,1.00
4.10,4.41,9.99,4.68,8.71,8.71,5.95,8.56,7.60,9.44,4.11,8.00,9.49,4.74,6.15,10.32,5.81,4.81,6.38,6.58,0.00
5.99,7.33,8.53,5.93,8.59,9.34,6.80,9.98,7.35,10.72,4.14,7.30,9.69,4.70,5.33,11.40,12.19,7.10,6.22,6.44,0.00
5.80,6.80,9.16,7.02,8.02,5.83,5.14,8.43,8.41,10.95,10.71,7.04,9.18,4.65,5.73,10.03,8.10,6.10,5.74,5.49,0.00
5.35,6.93,9.88,4.19,6.51,5.32,8.00,8.92,5.25,4.45,12.76,7.76,5.14,4.60,4.74,10.52,5.10,9.13,7.90,5.96,1.00
6.93,4.30,10.42,8.74,8.19,6.42,4.21,7.14,8.80,11.58,13.12,7.61,9.60,8.07,5.73,4.15,5.20,7.91,8.16,5.72,1.00
6.03,4.72,7.83,4.23,9.40,9.42,4.36,9.32,9.53,4.40,4.00,4.91,8.83,4.29,8.09,9.41,12.27,3.26,8.00,3.78,0.00
9.16,6.78,7.78,6.89,8.86,6.57,4.28,9.32,6.00,12.96,12.51,8.35,9.50,7.13,5.05,9.72,7.53,9.02,6.43,3.83,0.00
7.44,4.54,8.43,9.28,7.42,6.09,5.85,9.23,8.05,12.69,13.05,7.28,10.70,9.93,5.57,10.74,6.06,7.93,5.87,4.96,0.00
9.00,5.73,9.25,4.56,8.29,4.76,5.08,5.79,5.43,12.94,13.21,7.15,9.22,13.08,4.53,10.93,6.14,8.96,7.88,5.74,1.00
7.59,4.54,8.64,4.21,7.82,9.00,4.28,8.88,8.24,4.67,10.08,4.57,10.10,4.26,4.80,6.95,12.40,6.67,8.19,4.50,1.00
6.01,4.84,8.10,4.85,5.76,5.24,6.62,9.20,7.61,9.68,11.62,8.80,10.19,3.97,5.97,12.19,5.47,5.75,8.39,4.26,0.00
7.51,4.20,8.74,5.95,9.06,4.22,4.07,7.90,6.40,11.16,13.53,7.88,10.09,10.53,4.49,4.12,6.00,8.19,3.80,5.24,1.00
