114818_at,122622_at,1848_at,2012_at,2109_at,25791_at,2706_at,3097_at,3625_at,389136_at,3992_at,401233_at,56122_at,56521_at,5836_at,6920_at,7188_at,7728_at,84674_at,85027_at,label
5.10,8.35,5.47,4.20,10.47,4.47,4.11,5.87,8.65,3.72,9.31,4.04,6.39,8.07,8.25,7.12,7.58,4.93,4.90,7.10,0.00
8.19,7.49,5.99,4.70,8.62,5.21,4.05,5.73,6.25,4.38,7.98,4.04,8.13,6.37,9.04,6.30,8.79,6.24,7.89,8.02,0.00
4.49,5.88,8.40,9.59,10.22,4.50,7.85,7.84,11.14,3.61,9.28,3.49,5.30,8.08,5.38,10.95,8.70,6.26,5.85,7.33,0.00
4.58,5.39,10.95,4.28,10.59,4.47,4.14,5.64,11.96,3.76,7.14,3.03,3.99,6.13,4.64,10.17,7.95,8.00,4.58,6.77,0.00
9.18,4.30,6.58,4.19,8.03,4.08,4.20,7.20,4.68,3.55,9.57,4.29,3.67,5.46,5.50,4.23,9.16,6.86,5.14,4.86,1.00
7.37,5.25,11.80,12.09,9.95,4.34,4.27,7.24,4.43,3.70,7.16,6.34,3.53,5.12,10.34,4.20,7.94,6.64,7.50,6.68,0.00
6.73,7.70,5.23,12.35,10.12,5.20,4.28,5.39,4.62,3.73,9.67,3.48,6.61,6.50,5.32,5.11,7.04,6.89,5.06,6.80,0.00
8.32,5.16,10.64,11.28,10.01,7.34,5.10,5.87,6.38,7.75,8.81,6.06,5.06,4.28,5.92,4.57,7.98,7.15,6.50,10.04,0.00
10.25,4.37,12.54,5.09,8.79,4.74,3.92,4.48,4.46,5.89,11.88,3.67,5.06,10.41,7.54,12.04,8.89,7.02,6.75,7.32,1.00
4.33,5.55,10.74,11.40,10.48,4.84,8.66,5.19,4.28,3.58,9.22,3.08,5.93,6.20,7.21,7.53,9.39,7.20,5.09,7.89,1.00
8.34,6.08,6.29,10.30,8.81,4.92,5.02,6.36,4.67,3.49,9.88,6.51,4.51,4.14,9.86,5.66,6.29,7.62,6.94,7.43,0.00
4.91,4.16,6.26,9.13,10.12,4.42,4.63,7.35,4.16,3.77,8.23,3.79,8.25,4.35,10.58,6.48,6.22,7.18,7.18,9.77,0.00
4.59,8.06,11.08,4.49,4.25,4.15,4.14,8.17,4.13,4.00,9.29,4.04,4.30,6.95,5.80,4.36,5.39,4.42,8.24,5.22,1.00
4.88,6.40,7.25,4.43,9.80,4.22,4.55,7.83,4.29,3.85,9.24,4.25,3.93,8.22,4.89,4.31,10.08,7.26,4.69,7.73,1.00
4.60,8.37,7.32,6.58,10.00,4.40,4.36,4.83,5.05,3.57,11.35,3.57,3.46,5.26,10.68,5.52,5.04,7.42,8.89,10.17,1.00
4.70,9.20,10.04,5.02,11.24,5.54,7.62,6.21,7.61,3.85,9.55,3.39,4.88,4.26,9.60,6.13,8.90,4.98,5.20,6.41,1.00
8.93,5.98,8.96,8.26,10.65,4.09,3.81,5.21,7.88,8.88,8.32,4.59,4.77,6.03,9.75,6.73,8.18,7.65,8.32,6.54,0.00
9.65,8.27,7.70,4.02,8.28,4.82,4.48,3.99,7.76,3.49,10.95,3.07,7.25,6.88,4.80,4.26,7.83,7.06,4.42,3.84,0.00
7.75,5.58,4.92,10.90,9.90,4.92,5.06,6.75,6.30,6.61,9.15,6.00,6.15,4.43,9.34,7.78,4.95,6.95,7.02,7.33,0.00
6.59,6.45,8.17,6.02,9.47,4.60,4.95,6.89,4.75,3.37,9.52,3.04,4.38,4.18,9.70,4.85,8.04,7.11,4.33,6.51,1.00
7.72,4.31,8.27,10.90,11.45,4.63,4.61,6.84,4.85,3.41,8.70,6.69,4.42,7.55,10.40,7.51,8.11,7.87,8.54,8.94,0.00
7.73,8.58,5.85,8.45,10.78,7.59,4.98,5.94,11.00,3.56,10.09,3.26,6.58,7.86,10.66,4.65,7.61,6.94,9.73,6.36,0.00
6.74,9.27,9.62,11.26,9.20,6.23,10.77,6.81,4.41,4.73,9.95,6.73,6.59,4.95,10.22,7.14,6.19,5.45,8.97,8.48,1.00
6.80,6.69,7.88,5.15,9.95,4.39,5.97,7.10,10.33,3.63,10.69,3.02,6.44,7.83,10.43,7.92,7.21,5.99,5.04,8.02,0.00
7.35,9.06,10.55,11.37,10.09,8.59,4.28,5.79,5.01,3.76,9.46,3.62,7.54,6.18,10.07,10.35,7.18,6.41,8.67,6.16,0.00
9.89,5.54,7.87,11.28,10.13,4.31,5.13,6.51,7.09,8.35,9.28,3.27,4.48,4.36,9.75,4.97,4.49,6.85,4.40,5.50,0.00
6.60,7.95,10.81,8.74,7.56,4.67,4.03,6.36,4.71,4.33,9.95,5.81,3.79,5.00,8.78,8.76,8.30,6.24,4.46,7.35,1.00
4.98,4.56,9.00,11.93,8.63,6.43,8.91,6.16,9.31,4.00,8.58,6.32,4.94,4.48,9.89,6.13,4.29,6.36,8.00,6.01,0.00
8.92,6.60,10.63,4.77,10.01,4.45,4.53,4.95,9.29,8.10,9.89,3.86,5.28,6.24,8.93,4.19,6.33,4.58,5.58,6.45,0.00
