1001_at,10186_at,10346_at,11167_at,1839_at,23066_at,27345_at,28231_at,29899_at,3123_at,4013_at,401494_at,4998_at,51170_at,55364_at,57153_at,7298_at,83729_at,8501_at,9603_at,label
6.23,3.75,4.46,4.60,6.29,4.54,7.44,6.67,8.92,6.01,5.23,4.33,8.15,10.82,6.53,4.43,11.19,4.77,10.39,6.27,0.00
5.99,8.74,5.54,10.19,7.44,5.25,6.07,7.21,8.48,5.25,5.86,3.89,6.29,9.71,7.30,5.17,11.54,4.34,7.71,6.96,0.00
5.78,3.97,4.15,4.42,6.57,4.85,7.20,5.21,7.99,6.04,5.82,4.15,8.28,10.80,7.47,4.17,12.65,9.37,8.73,6.54,1.00
5.47,10.77,7.32,11.80,6.14,8.27,5.75,4.63,8.55,5.92,5.69,4.05,7.75,10.60,8.22,6.80,12.89,5.05,6.59,4.76,1.00
5.44,4.42,9.86,4.08,8.34,8.01,8.90,6.03,7.98,12.61,5.44,4.89,8.28,7.98,3.79,8.47,12.81,3.98,6.13,4.09,0.00
5.95,9.19,4.48,12.29,7.94,9.72,5.28,11.22,9.53,6.35,5.94,7.58,8.43,9.63,7.75,7.72,13.53,4.99,7.00,8.48,1.00
6.11,5.37,4.63,8.24,9.49,7.91,8.60,7.33,8.12,5.83,6.74,8.43,8.14,10.07,3.60,6.40,13.37,5.53,9.36,5.35,1.00
5.74,7.59,12.60,3.83,6.06,4.96,5.96,6.24,7.54,13.36,6.05,9.29,6.89,8.71,5.67,6.12,11.87,11.81,8.81,6.69,1.00
5.38,3.73,10.06,4.04,8.96,5.66,4.74,9.40,9.35,13.96,8.57,4.17,7.24,9.29,7.84,5.02,12.52,8.68,5.20,4.78,0.00
6.10,3.97,4.36,4.13,7.72,8.14,7.93,8.54,8.23,13.50,5.80,4.32,7.72,8.21,8.62,4.84,12.75,7.81,7.88,6.62,0.00
5.59,7.52,11.52,4.17,8.04,6.28,5.07,5.64,8.70,10.54,5.47,6.72,8.69,9.34,7.44,8.23,13.21,3.91,8.80,4.58,1.00
5.31,7.10,8.39,3.86,9.06,6.71,5.62,8.49,8.99,5.52,5.24,10.55,8.18,11.32,8.46,6.42,13.13,7.54,9.75,6.16,1.00
5.62,7.28,11.20,4.59,5.79,4.85,8.40,7.52,8.33,13.22,5.79,6.33,8.31,10.29,7.25,6.67,12.96,9.49,8.36,7.10,1.00
5.49,6.70,3.94,7.60,6.36,7.60,7.04,7.74,9.70,6.05,5.56,3.84,7.52,11.07,7.37,4.95,12.06,3.99,6.37,3.54,0.00
5.34,3.80,10.13,4.58,6.05,5.61,6.84,9.43,9.05,12.89,6.79,9.40,8.57,11.08,8.28,6.63,12.90,4.11,9.75,4.75,1.00
5.90,5.65,4.89,4.00,6.04,6.57,7.17,8.39,7.80,10.59,5.81,4.52,8.96,10.62,8.09,4.21,12.63,4.41,7.36,9.08,1.00
6.00,8.87,4.36,4.08,7.22,5.07,5.96,9.03,8.32,13.05,7.66,3.98,7.11,8.44,7.12,4.06,12.30,11.58,10.18,8.55,1.00
11.18,9.02,5.60,7.67,8.74,4.95,7.67,9.27,8.66,6.52,5.51,8.10,5.67,6.54,7.19,7.84,10.77,4.29,5.30,7.55,0.00
5.79,6.55,10.40,5.73,6.32,4.53,5.77,8.29,9.08,11.41,7.21,9.86,8.37,11.32,7.92,6.51,12.71,4.10,9.45,6.05,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.79,6.23,4.44,3.77,7.06,4.73,6.84,8.54,9.39,9.79,8.76,9.18,5.96,10.78,8.06,4.91,11.22,6.16,5.64,9.63,0.00
5.97,8.56,7.11,11.12,8.09,7.78,6.53,6.14,8.46,5.72,6.54,3.93,6.46,10.23,6.59,6.73,11.16,4.99,6.38,7.80,1.00
5.93,4.44,4.93,3.66,5.84,5.39,5.18,8.43,8.58,5.98,10.34,8.09,8.42,11.22,8.21,6.86,12.50,4.14,10.24,5.96,1.00
11.07,8.84,4.30,7.28,6.54,6.30,6.44,7.33,8.91,5.82,5.95,3.88,7.52,9.30,7.58,8.57,11.40,8.42,5.53,6.58,1.00
9.68,7.79,5.50,7.92,6.56,4.54,8.72,5.90,8.90,7.88,5.63,3.86,7.40,10.09,8.23,8.51,12.43,4.39,5.00,6.67,0.00
