100132815_at,1365_at,1690_at,221120_at,27345_at,3625_at,5783_at,7620_at,79605_at,9590_at,label
5.48,4.21,9.26,9.12,6.64,4.87,7.67,4.32,4.23,8.68,1.00
10.01,6.56,10.22,7.66,9.24,4.61,8.27,5.68,9.63,9.12,0.00
6.52,6.21,7.11,8.87,7.42,7.42,7.38,5.51,4.10,9.63,0.00
7.89,3.99,4.63,8.16,5.49,4.75,8.84,4.07,4.17,8.37,1.00
5.48,3.81,8.27,8.72,5.23,4.59,6.16,4.37,4.83,7.87,0.00
8.50,5.48,9.70,8.36,8.08,10.61,7.87,5.64,3.97,6.00,0.00
7.87,4.31,4.81,8.86,4.99,5.81,4.81,6.21,7.61,4.86,0.00
7.88,4.11,8.97,10.09,7.22,4.71,7.64,3.91,4.27,11.11,1.00
5.69,5.02,6.89,8.85,5.54,5.47,7.29,5.04,4.06,11.65,1.00
5.32,7.28,10.38,8.22,7.92,11.03,6.75,4.84,6.03,8.88,0.00
8.10,3.70,6.68,8.69,6.56,9.03,6.44,5.38,10.12,10.18,0.00
6.44,4.37,5.75,9.20,7.53,9.31,7.86,5.47,4.50,5.75,0.00
6.83,10.15,7.23,8.61,8.10,11.74,8.01,5.08,8.09,4.55,0.00
6.20,4.73,9.70,6.91,6.76,5.30,7.14,4.25,6.28,8.43,0.00
7.69,6.90,10.95,7.15,6.91,5.06,6.58,3.58,4.28,9.12,0.00
9.44,8.22,6.85,9.59,5.77,8.02,4.61,6.65,7.78,8.51,0.00
6.90,10.14,6.33,9.20,5.27,8.23,4.42,6.97,5.61,8.22,0.00
7.98,4.09,11.45,9.93,7.65,4.91,9.01,5.47,4.09,7.67,1.00
5.96,3.97,10.84,9.10,4.88,6.73,6.38,6.96,3.97,4.43,1.00
8.02,4.00,10.96,4.49,11.54,5.24,4.12,5.73,4.30,4.55,0.00
4.88,8.01,5.51,7.22,8.98,4.78,4.27,4.67,4.02,12.99,0.00
5.34,4.16,4.51,9.60,5.35,4.87,6.37,5.41,4.47,7.02,0.00
6.92,7.37,5.30,8.11,5.15,9.28,7.18,4.66,4.08,8.33,0.00
9.56,8.98,4.91,6.87,4.96,6.03,4.15,6.07,9.63,9.12,0.00
