1293_at,2697_at,3624_at,4016_at,4312_at,55819_at,5891_at,6003_at,80323_at,84958_at,label
COL6A3,GJA1,INHBA,LOXL1,MMP1,RNF130,MOK,RGS13,CCDC68,SYTL1
ENSG00000163359,ENSG00000152661,ENSG00000122641,ENSG00000129038,ENSG00000196611,ENSG00000113269,ENSG00000080823,ENSG00000127074,ENSG00000166510,ENSG00000142765
4.18,10.03,4.41,7.88,7.52,9.08,6.49,3.48,6.20,5.36,0.00
4.60,3.58,3.94,5.22,3.62,9.84,4.77,3.55,4.04,4.19,1.00
4.51,3.46,4.18,5.89,6.87,8.57,7.51,3.57,6.89,6.92,1.00
3.62,11.51,4.17,5.26,3.70,9.08,6.60,3.38,7.46,8.01,1.00
4.30,3.59,3.93,5.12,4.07,7.82,6.77,3.38,6.17,8.09,1.00
4.30,11.11,4.39,6.42,7.77,9.30,7.56,3.29,8.37,4.69,0.00
5.01,5.28,3.98,3.94,3.36,10.11,5.29,3.47,4.11,4.49,0.00
4.18,10.13,6.47,5.77,13.59,10.09,10.18,3.51,5.86,4.79,0.00
6.80,13.27,3.91,7.11,12.02,10.01,5.94,3.26,3.93,4.92,0.00
4.15,5.21,4.32,3.69,3.68,10.20,6.37,4.86,6.70,8.08,1.00
3.95,9.61,3.84,9.37,3.31,9.31,6.13,3.43,5.50,6.63,1.00
5.09,3.58,12.39,7.00,12.05,9.10,6.81,3.76,6.92,5.41,1.00
3.94,11.93,4.06,3.54,3.58,6.22,7.13,3.66,6.36,7.14,1.00
3.99,3.69,3.89,3.39,3.49,10.80,8.42,3.46,3.69,7.79,0.00
3.94,3.72,5.07,4.29,3.74,11.90,6.37,3.90,3.83,7.96,1.00
4.65,3.48,3.88,4.00,3.47,4.61,5.43,11.26,4.25,5.30,0.00
8.69,3.68,3.80,6.72,6.85,4.40,8.21,3.57,7.36,8.40,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4.86,12.57,4.54,9.72,12.23,8.90,7.36,3.34,3.79,9.18,0.00
4.55,11.64,4.18,5.82,10.25,6.11,5.40,7.21,7.27,5.41,0.00
4.87,4.00,4.05,5.55,3.86,10.18,7.39,3.49,4.20,8.58,0.00
4.91,3.95,4.25,3.26,3.55,4.02,5.37,9.82,4.23,6.42,0.00
4.35,3.65,4.08,9.31,3.74,9.01,8.32,3.52,6.26,8.05,0.00
4.02,4.02,8.09,9.57,3.41,9.12,8.45,3.25,5.85,7.58,1.00
3.87,5.05,3.87,3.67,3.74,6.07,5.54,3.42,3.94,7.04,1.00
4.84,11.58,4.76,7.48,9.90,10.05,7.26,3.24,7.40,4.65,0.00
4.07,3.88,4.27,3.78,7.45,9.48,6.96,3.69,4.02,4.95,0.00
4.18,3.88,5.51,3.36,3.14,10.23,7.35,3.61,4.00,8.73,1.00
4.20,10.05,4.01,9.97,3.68,7.03,4.57,3.36,6.29,7.45,1.00
4.84,3.93,3.71,3.38,13.72,10.08,8.93,3.34,3.60,4.19,0.00
4.38,11.09,9.80,6.10,12.88,8.19,7.93,3.58,6.74,6.95,1.00
4.82,11.90,10.09,9.88,8.64,7.93,9.49,3.53,6.30,5.17,0.00
4.60,11.64,9.58,9.18,4.06,3.98,7.84,3.43,7.62,8.32,1.00
13.22,11.35,4.31,11.86,4.16,8.77,6.76,3.49,4.01,5.51,0.00
4.11,11.68,4.65,3.54,5.77,9.39,4.82,3.56,3.95,8.19,1.00
7.38,3.67,4.46,3.58,4.01,9.71,10.22,3.38,3.62,4.39,0.00
4.30,3.80,3.91,3.19,10.66,10.16,9.11,3.28,3.79,5.10,0.00
4.17,9.63,5.56,8.12,3.35,8.62,7.74,3.40,7.56,7.15,1.00
4.19,3.72,3.89,3.95,3.81,3.75,5.67,3.64,3.46,9.86,1.00
9.52,7.33,4.28,7.64,8.40,8.35,6.08,9.57,4.33,4.82,0.00
5.54,4.09,3.89,8.01,3.29,9.75,5.07,3.45,4.74,5.09,0.00
5.42,13.00,4.32,3.20,7.85,10.16,6.50,3.50,3.97,4.89,0.00
12.70,11.65,8.22,9.49,8.43,9.44,10.44,3.47,5.57,4.75,0.00
4.08,3.78,4.22,3.76,3.59,4.52,4.19,11.00,4.30,8.85,0.00
11.28,6.89,4.52,4.01,3.57,10.07,5.10,3.44,3.99,4.67,0.00
13.45,10.31,7.52,10.41,7.64,10.09,7.09,3.51,3.43,4.51,0.00
4.10,4.23,4.08,8.23,10.40,10.20,7.52,3.38,4.25,3.99,0.00
4.22,4.09,6.77,9.12,4.36,9.61,5.82,3.41,5.53,10.58,1.00
3.84,3.85,3.77,8.18,3.62,9.82,5.99,3.32,3.74,5.75,0.00
4.93,10.59,4.18,8.01,4.21,9.19,9.78,3.46,3.76,5.58,0.00
8.56,11.37,4.45,8.51,6.08,10.90,6.39,3.35,3.89,4.19,0.00
3.92,11.17,7.21,4.00,8.84,8.77,6.51,3.40,4.08,7.65,1.00
3.65,10.46,6.75,6.60,6.58,8.11,9.24,3.50,6.55,7.23,1.00
4.27,13.69,4.03,3.51,7.19,9.98,5.18,3.41,4.13,4.29,1.00
3.92,3.58,4.00,5.39,3.53,9.15,6.46,3.40,4.31,5.81,0.00
4.06,3.42,4.06,3.85,3.65,4.20,6.08,5.07,4.03,5.05,0.00
12.83,12.16,6.15,12.70,12.47,8.42,6.72,3.42,3.74,3.88,0.00
13.35,12.19,4.25,11.06,7.47,7.12,9.05,3.40,4.04,4.30,0.00
4.12,4.28,3.97,3.51,5.22,9.32,9.46,3.47,4.18,5.32,0.00
4.68,11.99,4.82,3.37,11.09,9.27,7.80,3.81,3.84,4.13,0.00
4.27,5.52,4.27,3.69,13.77,9.82,10.85,3.37,3.76,3.98,0.00
3.82,3.70,3.80,4.87,10.24,10.38,9.59,3.75,4.17,4.58,0.00
4.69,3.50,12.30,3.57,13.90,8.98,11.55,3.38,3.83,4.42,0.00
13.72,11.15,5.91,11.33,4.93,9.95,5.96,3.93,3.83,4.52,0.00
3.91,3.94,4.18,7.08,3.42,9.11,6.44,3.43,5.58,7.98,1.00
4.15,3.72,3.72,10.40,3.27,9.66,5.89,3.45,4.06,8.00,0.00
