100505715_at,100507448_at,100652898_at,10457_at,10485_at,114614_at,123920_at,153733_at,1573_at,158471_at,196410_at,1992_at,23158_at,2861_at,29940_at,29995_at,400793_at,4488_at,5054_at,5122_at,51316_at,5154_at,55297_at,55568_at,5590_at,56952_at,57502_at,6284_at,79814_at,80117_at,81563_at,84320_at,8490_at,85377_at,857_at,894_at,9582_at,9603_at,978_at,9982_at,label
5.94,6.02,10.91,10.70,5.38,3.65,6.46,8.44,4.35,4.21,7.17,7.49,7.82,3.85,4.65,5.78,7.85,10.51,5.01,3.64,9.90,6.50,7.95,8.67,9.01,4.42,8.50,9.03,4.60,3.60,5.16,7.61,5.36,8.79,11.29,5.20,5.48,3.94,4.16,5.47,0.00
5.49,7.08,7.67,6.30,6.28,3.88,8.22,9.46,4.77,4.03,4.68,9.18,8.38,3.94,10.49,7.47,6.52,8.06,8.40,3.68,4.16,8.12,5.99,7.88,9.17,10.77,3.82,9.40,4.08,5.33,4.86,8.95,4.78,9.41,7.32,4.01,10.62,9.71,4.14,4.22,1.00
7.55,6.99,7.94,4.97,5.38,9.41,7.96,8.97,7.39,4.27,5.66,9.41,7.49,4.77,10.07,4.73,3.87,5.96,12.29,3.65,11.39,7.73,9.63,7.96,4.91,5.70,3.83,11.61,6.99,6.21,6.05,8.85,4.89,8.93,12.82,6.60,10.45,8.23,8.67,5.31,0.00
7.69,6.58,13.74,4.48,5.97,3.92,8.09,8.43,5.51,4.21,6.95,4.16,7.64,7.02,7.61,5.73,3.70,4.62,6.89,4.19,4.09,6.14,8.78,7.53,8.19,4.55,3.90,9.71,4.22,3.63,5.72,8.68,5.49,8.92,12.75,4.24,3.99,5.62,4.14,5.10,0.00
7.78,6.86,9.22,12.52,5.91,3.87,7.98,7.57,7.09,6.96,6.73,8.51,8.30,5.31,7.36,7.32,5.57,6.01,6.82,4.24,4.70,9.49,8.05,6.81,7.97,5.00,9.00,11.20,5.33,3.67,7.42,8.96,5.30,9.58,12.50,3.94,9.85,8.01,5.34,4.85,0.00
8.45,8.25,12.74,10.33,5.16,5.27,6.96,8.38,4.12,8.50,4.41,9.03,8.97,5.53,10.77,8.85,4.50,4.65,12.91,3.63,3.87,9.03,8.65,9.04,4.55,4.97,5.31,9.00,5.50,3.57,5.84,8.13,8.67,10.02,13.29,3.91,10.32,4.83,4.34,4.97,0.00
6.92,7.50,12.55,10.93,5.18,6.83,8.46,8.20,4.36,5.79,8.15,4.01,7.91,7.03,10.87,6.55,4.19,8.04,10.49,8.28,5.90,8.87,8.40,9.35,4.55,9.08,5.44,10.76,6.43,6.34,6.10,8.48,5.05,8.36,13.24,3.78,10.74,7.97,4.52,4.53,0.00
7.96,7.48,11.79,5.94,5.52,3.72,8.19,6.80,5.48,6.18,8.70,7.21,7.94,9.54,5.38,9.71,7.40,5.96,5.27,8.74,5.63,8.84,7.77,7.81,8.37,8.65,3.77,11.76,4.17,3.77,6.88,8.62,4.90,9.44,11.85,4.12,11.42,8.26,4.61,4.37,0.00
7.59,7.53,12.41,12.39,4.99,7.72,7.73,8.53,3.79,4.17,6.11,8.68,8.64,3.56,10.75,7.82,4.05,6.01,12.38,3.52,3.85,5.48,8.48,8.47,5.22,9.54,3.74,11.04,5.55,3.59,6.44,8.46,5.25,9.36,13.60,4.17,8.98,6.21,4.62,4.47,1.00
8.19,6.45,7.58,9.37,8.96,3.60,7.47,8.76,9.09,4.17,10.86,9.52,8.30,4.98,4.09,8.63,4.42,4.60,11.26,3.68,9.56,5.94,8.03,7.91,6.60,8.89,3.76,8.57,10.63,5.61,4.93,8.03,4.43,7.47,10.23,4.24,9.79,5.12,7.28,5.05,0.00
5.99,6.13,9.65,4.25,5.43,4.10,7.79,7.76,7.59,4.19,5.61,11.20,7.33,4.04,8.50,6.97,4.37,5.51,5.55,3.81,11.24,6.29,8.39,6.44,9.12,9.50,3.75,10.49,7.17,9.84,4.87,7.35,4.28,9.32,13.49,4.01,11.96,8.96,8.93,9.92,1.00
5.76,6.61,10.04,5.60,5.27,3.75,9.01,7.95,4.80,4.40,4.82,7.94,8.33,3.64,5.18,5.90,7.34,8.26,6.20,3.53,6.90,7.90,6.99,6.68,9.76,5.81,7.08,10.69,4.37,4.08,5.23,8.79,5.59,8.64,10.96,5.25,10.28,5.75,3.76,7.61,0.00
5.68,7.28,11.72,3.75,5.24,8.26,5.14,8.21,3.74,3.99,9.19,11.35,4.58,3.88,3.90,7.16,7.82,6.27,4.56,3.67,12.70,8.04,7.02,7.42,9.25,3.57,4.46,8.89,10.22,7.20,6.83,7.96,4.82,8.03,7.94,9.89,8.75,8.19,4.20,11.07,1.00
6.67,6.70,10.16,7.13,5.09,3.59,7.27,9.35,6.71,4.22,8.09,8.92,7.68,8.91,8.37,5.80,5.19,5.05,4.24,3.47,6.39,6.87,8.95,7.10,9.07,10.39,4.46,10.51,6.97,3.53,5.13,8.97,4.82,8.31,9.65,6.21,9.02,5.16,5.24,10.11,1.00
7.49,6.43,8.85,11.67,5.19,6.03,7.75,8.47,4.98,5.78,4.29,6.97,8.47,6.25,9.21,4.61,4.35,7.16,12.52,3.98,3.99,7.91,6.51,9.48,7.48,4.35,3.97,10.40,4.37,3.87,5.64,8.43,5.40,10.08,12.59,4.04,9.54,6.71,4.27,6.20,1.00
7.42,7.73,11.79,5.29,5.38,3.63,7.98,8.38,5.09,4.30,7.02,9.26,8.39,4.18,11.34,9.61,5.13,4.47,13.40,3.80,4.82,8.88,8.08,10.42,7.78,7.98,3.68,9.91,6.07,7.01,4.74,7.67,5.31,10.73,12.03,3.96,10.75,9.08,11.02,5.61,1.00
8.02,5.24,11.41,8.78,5.28,4.02,6.93,7.85,8.90,4.80,10.93,10.27,7.48,7.52,4.63,7.30,5.75,4.25,8.92,3.66,6.54,6.83,7.52,6.79,8.27,10.67,3.85,9.81,11.87,7.89,5.64,8.22,4.56,7.38,6.88,3.94,8.82,6.27,5.00,5.15,1.00
7.02,6.22,11.99,9.59,5.17,4.34,7.05,5.91,5.59,4.63,7.46,9.36,8.44,7.09,5.30,9.80,6.42,6.62,4.68,3.64,5.77,7.68,7.68,7.36,9.20,10.27,8.27,11.04,6.42,4.01,4.97,9.50,4.37,9.93,9.10,4.08,6.72,6.74,4.65,7.63,1.00
6.53,5.32,5.96,3.93,5.52,3.97,6.94,11.42,4.05,5.60,5.06,7.48,6.68,3.71,5.38,5.69,4.20,4.61,4.38,3.86,11.29,5.43,8.33,5.18,6.24,4.50,4.07,6.82,5.65,3.82,5.54,9.53,4.53,6.94,8.16,4.12,4.27,4.09,3.94,4.66,0.00
5.44,7.43,10.90,6.73,6.58,3.91,8.43,9.12,5.85,4.40,4.40,3.82,7.19,3.59,7.52,4.40,5.92,4.36,4.16,3.50,6.68,6.36,9.20,6.91,5.72,5.62,3.75,4.40,4.17,3.75,7.01,8.78,4.69,7.39,4.13,6.29,3.92,5.35,4.33,4.07,1.00
