10396_at,221711_at,23048_at,2571_at,26278_at,3625_at,399474_at,5118_at,7134_at,95681_at,label
6.18,5.30,8.46,5.40,6.73,4.80,4.88,5.80,3.90,8.60,1.00
3.55,4.00,8.26,5.45,8.10,9.72,6.94,4.94,6.70,8.34,0.00
3.87,3.86,9.15,4.69,6.49,8.65,3.82,6.54,4.00,8.45,0.00
6.71,3.85,9.34,5.77,5.18,11.11,4.35,6.21,4.51,8.75,0.00
3.54,5.45,8.87,7.11,9.41,4.99,5.02,9.62,3.86,10.47,1.00
3.75,5.08,9.29,4.60,8.93,4.52,7.57,12.09,4.03,9.22,1.00
5.33,4.20,9.18,4.24,6.59,11.96,4.66,5.82,3.80,6.97,0.00
3.56,5.84,8.57,5.02,3.94,10.21,4.49,4.49,6.07,8.11,1.00
4.38,4.32,8.44,6.01,10.20,4.66,4.77,5.36,3.54,9.12,0.00
3.76,7.47,11.00,4.02,8.16,4.46,8.40,9.19,3.29,6.59,1.00
6.39,5.24,9.70,4.04,10.40,4.55,6.39,5.55,3.79,10.20,0.00
3.69,3.98,7.91,6.68,5.91,4.82,4.65,5.17,5.01,8.00,0.00
7.09,3.84,8.63,4.63,8.82,4.13,5.56,4.43,3.55,8.23,1.00
8.58,4.46,11.70,6.10,9.74,4.29,6.10,6.52,3.50,9.51,1.00
4.67,3.86,10.28,4.29,9.80,5.05,5.14,5.35,3.26,7.75,1.00
4.52,3.76,9.04,9.42,8.03,7.61,5.16,5.50,4.18,7.90,0.00
3.54,5.51,8.71,5.02,9.44,4.87,7.92,10.08,3.60,8.41,1.00
4.97,3.75,8.80,5.16,10.06,7.89,7.53,7.00,3.50,9.01,0.00
8.01,4.37,8.88,7.74,10.77,7.76,5.13,4.71,4.27,11.38,0.00
3.93,5.99,8.99,7.19,9.43,4.41,7.33,7.77,4.33,9.30,1.00
3.61,6.40,8.84,7.80,10.32,4.13,7.89,6.28,4.09,7.95,1.00
3.43,6.42,9.53,6.33,8.54,9.65,7.36,5.34,8.66,7.73,1.00
