102_at,10365_at,150381_at,1602_at,2887_at,54742_at,83592_at,83742_at,8739_at,9355_at,label
8.05,6.64,8.39,3.82,6.02,6.30,5.40,6.91,7.32,6.10,0.00
9.12,8.90,9.60,3.69,8.58,4.82,4.04,5.10,3.98,4.03,1.00
6.69,8.31,9.15,3.85,8.86,4.61,5.52,8.36,4.23,3.84,0.00
7.36,7.73,8.85,3.94,7.03,6.62,4.49,9.08,4.46,6.94,0.00
7.92,5.45,3.27,8.58,9.01,4.08,4.20,8.49,4.28,3.88,1.00
9.42,6.12,8.59,4.97,7.77,6.24,4.67,7.23,7.29,5.86,1.00
7.37,7.71,7.73,4.20,9.66,4.39,4.73,6.39,4.15,4.07,0.00
6.92,6.52,9.63,3.64,7.51,5.85,5.80,8.44,4.78,6.37,0.00
6.83,6.74,10.00,3.68,7.26,5.85,5.76,8.94,4.21,6.34,0.00
6.94,6.64,10.15,3.80,7.63,6.14,6.05,8.48,4.36,6.17,0.00
8.97,6.40,8.86,10.16,8.16,3.96,4.32,9.77,4.35,3.51,1.00
9.24,7.55,7.86,7.81,9.67,3.99,4.09,8.28,4.03,3.86,1.00
7.02,5.57,9.18,3.92,5.19,4.33,4.36,4.29,5.38,4.00,0.00
7.47,6.26,9.14,4.48,8.57,4.38,4.09,9.20,4.35,4.06,0.00
7.01,6.66,3.52,3.66,8.48,4.14,4.40,6.52,4.11,4.13,1.00
8.41,5.98,7.35,3.69,5.25,4.28,4.40,6.25,4.46,3.66,1.00
5.89,6.04,8.33,3.88,5.27,4.28,4.35,5.16,6.37,4.15,0.00
8.44,9.18,8.29,3.69,8.23,4.34,4.40,4.68,6.24,9.02,0.00
6.21,5.49,9.36,3.80,4.93,4.21,4.46,5.23,7.72,4.52,0.00
7.95,7.32,9.70,3.72,8.90,6.23,4.85,8.53,4.43,8.27,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.87,6.83,8.12,4.24,7.19,4.03,4.37,7.86,4.34,3.97,1.00
8.50,6.96,8.11,3.66,4.48,4.65,4.64,8.73,4.51,3.93,1.00
8.96,6.45,3.42,3.81,7.48,4.57,6.39,7.75,4.29,3.87,1.00
7.34,7.45,10.44,3.77,8.58,4.60,6.06,8.91,5.14,6.00,0.00
7.92,6.21,9.69,3.68,5.59,10.28,4.55,9.66,7.25,4.24,0.00
8.50,8.31,10.08,3.78,8.55,9.82,5.63,7.73,5.02,9.11,0.00
7.99,6.66,9.52,8.42,7.85,3.92,5.23,7.04,6.65,8.70,0.00
8.89,9.13,3.49,4.58,8.23,4.26,4.46,8.05,4.19,4.43,1.00
8.16,4.73,7.54,8.49,4.37,3.88,3.96,8.61,5.49,3.55,1.00
8.41,8.04,9.22,8.38,4.54,4.36,4.28,9.06,4.26,4.89,1.00
7.61,8.00,10.00,3.61,6.01,5.06,4.38,4.88,3.93,3.79,0.00
8.29,7.76,8.96,8.03,4.91,4.16,4.39,7.40,4.27,4.06,1.00
7.24,6.11,8.30,3.65,9.05,3.92,5.40,8.06,5.75,4.36,1.00
7.71,9.25,9.47,3.71,8.22,8.71,5.81,7.89,4.31,6.07,0.00
9.04,7.18,9.12,3.76,8.56,7.22,5.95,8.77,7.63,3.93,0.00
8.43,7.47,8.75,3.89,9.77,6.28,4.69,8.71,4.20,4.47,1.00
6.60,5.35,9.21,4.18,4.68,4.25,5.76,10.00,4.20,4.05,1.00
7.80,4.99,8.22,7.96,5.03,4.30,4.99,9.50,5.17,3.65,1.00
7.52,8.19,9.74,5.44,6.82,4.44,5.44,8.93,4.02,4.03,1.00
8.58,6.51,9.07,4.41,9.09,7.26,4.28,8.51,8.37,3.86,0.00
7.71,6.41,9.44,7.45,8.95,4.86,6.53,8.46,4.05,3.70,1.00
7.52,8.32,9.53,3.83,9.28,4.29,5.73,5.95,4.26,4.13,0.00
8.00,5.93,9.44,3.83,8.72,4.16,5.06,6.98,6.54,7.04,0.00
8.60,6.22,8.38,3.76,9.10,6.58,4.09,8.79,3.99,4.69,0.00
7.30,5.57,9.39,3.65,4.55,4.02,4.20,5.48,5.13,3.79,1.00
7.38,7.96,8.82,8.32,5.40,4.16,4.05,6.93,4.35,3.79,1.00
7.35,7.16,9.01,3.74,8.72,4.47,4.08,8.80,4.44,7.31,0.00
6.75,5.33,8.51,9.36,8.29,4.00,5.46,6.49,4.05,4.04,1.00
5.85,7.86,8.74,3.70,9.27,4.01,3.86,8.83,4.04,4.03,1.00
6.65,8.60,10.70,3.98,9.01,8.19,4.65,8.69,5.28,6.17,0.00
7.44,8.36,8.29,3.69,8.27,9.17,4.34,10.05,4.90,6.73,0.00
7.02,5.89,9.15,4.86,8.70,4.19,5.21,7.22,4.89,6.92,0.00
7.75,6.82,8.59,7.88,8.40,4.21,6.06,8.07,4.39,3.79,1.00
6.34,6.85,10.02,3.74,8.02,8.58,5.12,8.27,6.60,3.94,0.00
7.74,6.79,9.62,3.75,7.94,7.58,4.30,9.16,6.31,7.12,0.00
7.98,8.70,7.79,8.43,4.54,4.27,5.46,10.14,6.15,8.25,1.00
7.23,10.00,8.16,3.95,4.84,4.33,4.04,5.02,9.35,6.36,0.00
8.12,9.81,9.23,4.58,8.52,3.95,5.30,9.31,4.45,4.04,1.00
7.72,8.42,10.28,4.58,9.79,4.29,3.83,8.46,4.56,4.26,0.00
7.65,5.27,3.83,3.76,9.72,4.40,3.99,5.42,4.54,7.45,0.00
7.95,7.62,9.36,3.70,8.40,6.90,4.62,8.65,8.83,4.41,0.00
7.75,9.44,9.74,3.76,8.05,6.64,4.09,9.16,6.47,3.97,0.00
9.07,7.50,8.95,4.12,10.47,5.62,4.45,9.26,3.92,3.67,0.00
8.74,6.30,9.45,3.60,9.22,4.44,5.68,9.52,6.52,8.32,0.00
8.76,7.00,9.71,4.15,8.60,4.12,4.74,8.43,4.63,3.64,1.00
8.33,7.64,8.86,3.67,8.66,4.28,4.29,6.07,5.15,4.01,0.00
