1004_at,10439_at,10855_at,11098_at,13_at,1728_at,202374_at,22835_at,2919_at,3676_at,389421_at,4734_at,4879_at,51186_at,5176_at,5321_at,57194_at,6876_at,83871_at,9071_at,label
3.83,3.93,10.04,5.11,4.02,8.26,3.59,7.60,4.32,8.95,3.64,8.13,3.84,9.07,5.27,9.21,5.70,4.43,10.34,4.13,1.00
4.35,9.46,5.51,5.20,4.01,7.14,3.21,9.35,4.41,4.50,11.90,6.61,4.31,11.37,8.89,3.35,4.61,4.30,9.57,4.20,0.00
4.13,3.89,4.87,6.52,4.32,7.73,3.51,8.42,4.82,10.05,3.56,7.41,4.04,5.88,4.25,9.58,8.69,4.93,9.46,9.27,0.00
10.24,4.31,8.06,10.85,4.67,10.39,4.08,9.65,9.30,3.87,3.92,3.71,5.27,11.66,5.11,6.33,4.46,13.64,12.02,6.95,0.00
3.88,3.94,7.42,9.56,6.41,10.54,5.52,6.77,9.70,3.68,3.75,10.61,3.80,11.82,4.16,7.62,4.58,6.68,8.76,4.13,1.00
9.37,3.93,6.19,11.75,3.45,11.32,3.73,7.39,10.13,3.76,3.47,9.84,4.19,12.23,4.44,3.96,7.58,4.85,11.46,5.27,0.00
4.00,4.10,6.59,4.16,4.02,10.79,3.74,5.73,4.00,7.96,3.80,6.49,3.96,3.79,4.52,7.54,4.76,4.76,4.40,4.56,1.00
4.12,4.17,5.84,4.66,3.47,6.90,3.31,7.34,5.06,6.58,9.47,4.10,4.12,3.93,8.75,3.98,4.33,5.36,10.63,4.45,1.00
5.75,3.78,7.22,13.57,3.81,10.56,3.90,7.72,4.35,6.83,4.13,8.49,4.39,12.22,4.56,3.40,7.59,11.28,11.20,4.29,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.80,6.57,6.01,8.96,10.20,11.81,3.38,4.50,7.06,4.76,6.13,7.57,3.83,11.67,5.19,4.27,4.35,5.05,9.94,4.83,1.00
4.69,5.95,7.23,10.93,3.93,10.82,3.50,7.47,9.96,8.72,9.07,7.79,4.23,11.71,9.87,10.91,4.24,12.43,4.51,8.01,1.00
11.50,3.86,5.69,11.26,3.87,9.59,3.27,4.53,4.54,3.92,7.54,5.60,3.72,11.86,5.04,9.27,4.52,12.43,10.25,4.04,0.00
3.99,4.10,8.44,7.03,4.16,8.80,3.46,8.02,12.04,4.22,5.27,6.44,4.26,12.32,7.83,6.32,4.45,5.12,10.37,3.98,0.00
3.95,4.76,8.28,10.34,4.15,12.24,3.49,5.00,6.98,3.94,7.83,6.08,4.31,11.36,6.42,9.33,4.74,5.46,10.67,7.19,1.00
3.88,3.88,9.04,11.83,4.06,13.45,3.27,6.97,4.75,4.32,3.72,8.93,4.13,12.07,5.86,7.52,4.42,8.56,10.12,4.43,1.00
4.06,10.26,8.00,9.90,7.05,12.76,3.69,5.80,8.08,3.77,3.84,9.19,4.31,4.11,8.72,8.67,4.94,4.96,9.68,4.10,1.00
4.10,4.00,5.25,4.74,3.95,10.17,3.84,5.05,3.75,10.86,8.14,6.93,4.13,8.65,4.60,8.94,4.80,6.05,4.88,4.20,1.00
4.70,4.04,8.15,11.95,4.21,13.39,3.42,8.64,3.90,4.53,8.03,8.21,4.72,11.86,4.23,7.95,4.65,6.17,11.48,3.89,1.00
3.95,3.91,6.00,11.96,3.94,8.35,3.39,9.51,5.43,3.70,4.10,6.37,8.27,11.82,4.85,3.66,4.55,10.22,4.29,3.93,0.00
3.88,4.09,8.50,8.50,4.69,12.51,3.50,5.23,5.79,3.83,3.51,7.48,3.91,11.04,5.32,7.78,4.55,4.99,4.35,4.08,1.00
4.12,4.26,6.81,10.81,8.63,11.66,4.17,4.95,7.76,4.01,3.91,6.97,4.97,8.89,6.10,10.02,4.70,6.09,4.62,4.00,1.00
3.96,4.40,6.43,8.58,3.74,12.70,3.34,8.06,5.08,4.66,4.29,9.88,4.14,11.83,7.86,6.30,4.70,4.86,10.79,4.50,1.00
3.91,10.37,6.20,11.47,3.96,11.53,3.58,8.19,4.53,3.73,3.93,7.77,3.93,3.88,4.91,4.02,4.47,4.51,4.13,4.27,0.00
5.53,7.25,6.83,10.74,3.73,10.00,3.40,9.70,7.97,7.18,5.23,7.73,4.06,11.24,6.21,3.50,4.40,8.48,10.77,8.40,0.00
3.71,9.16,5.58,9.57,3.71,11.72,3.70,7.49,10.42,5.29,4.20,8.81,4.17,12.12,5.08,10.43,8.33,4.65,10.06,4.23,0.00
3.92,3.96,5.15,9.12,3.68,12.64,3.24,8.75,4.59,4.01,4.17,7.82,4.39,3.97,4.25,3.87,4.56,5.28,4.56,4.06,1.00
3.94,4.16,5.93,8.08,3.80,12.20,5.69,7.25,7.57,6.45,10.12,6.61,4.19,10.87,6.26,5.65,8.44,4.90,10.05,4.28,0.00
4.46,4.77,6.96,4.53,3.92,13.32,3.58,5.68,4.40,3.88,3.81,7.74,4.16,11.42,10.94,3.41,4.67,5.72,11.15,4.65,1.00
4.01,8.87,6.06,8.47,3.94,11.95,6.61,8.43,8.27,7.19,3.84,8.27,3.91,11.97,4.71,9.19,7.02,4.89,10.88,4.42,0.00
6.81,4.06,8.18,8.05,4.07,10.74,3.31,8.76,4.65,3.88,3.78,4.91,4.53,11.80,5.08,8.56,4.73,7.41,11.12,4.07,0.00
9.48,9.06,5.20,8.84,3.88,10.32,3.52,8.80,5.56,8.08,4.11,6.59,3.73,11.78,6.06,9.22,5.14,4.98,11.61,4.25,0.00
3.99,10.16,6.39,4.93,3.78,9.06,3.24,8.77,4.01,7.15,4.37,7.59,3.60,11.46,11.45,6.01,4.35,6.66,9.02,4.00,1.00
3.91,4.00,5.10,8.48,3.68,13.00,3.51,8.77,11.67,3.97,3.91,6.85,3.99,10.77,8.27,3.57,4.66,5.78,10.63,3.98,1.00
3.88,3.98,4.95,4.54,4.10,7.66,3.30,7.85,4.37,9.25,4.13,3.81,4.07,3.81,9.15,4.09,4.64,5.12,4.60,4.26,1.00
4.14,4.17,8.50,4.76,3.74,8.35,3.32,8.19,4.63,6.35,8.31,5.76,4.14,4.48,4.55,10.64,4.46,4.97,4.38,4.51,1.00
3.88,8.86,6.40,8.78,8.96,12.42,3.39,7.22,5.49,3.64,4.14,5.94,3.91,10.62,4.38,8.74,7.61,5.30,10.39,4.26,1.00
