1984_at,2172_at,26353_at,374819_at,3860_at,4055_at,56129_at,8706_at,8988_at,91607_at,label
10.32,5.61,4.48,5.29,3.96,5.84,4.14,5.55,4.10,4.70,0.00
10.38,4.91,4.55,4.04,4.03,7.32,3.89,5.55,4.01,5.83,1.00
11.42,4.68,5.05,4.64,3.59,4.93,4.01,3.72,4.13,9.98,1.00
10.63,4.16,4.93,6.13,3.89,8.10,7.08,3.74,4.02,7.02,1.00
10.36,5.91,4.54,4.01,4.37,8.88,4.04,7.15,3.90,5.60,0.00
10.84,4.69,5.05,6.06,3.58,9.02,4.89,9.51,4.15,5.78,0.00
11.22,7.92,5.29,9.75,3.94,4.76,3.86,6.04,4.06,4.40,1.00
11.39,4.47,5.00,6.41,4.02,8.13,4.13,7.41,3.88,3.49,0.00
11.19,4.41,8.70,4.36,3.73,7.44,4.15,6.41,4.34,3.54,0.00
10.75,10.13,10.85,5.94,3.71,8.09,8.45,7.44,3.79,3.83,0.00
11.48,4.40,5.18,5.79,3.59,5.36,4.57,3.77,3.98,9.09,1.00
10.28,4.97,10.44,6.88,3.82,6.84,3.69,6.80,7.40,6.85,0.00
10.53,4.48,4.80,5.73,3.62,4.55,3.84,3.80,4.20,8.73,1.00
11.38,6.47,8.57,5.73,14.12,9.34,4.60,3.95,4.08,3.89,1.00
11.20,4.56,5.39,4.65,3.96,7.87,7.83,3.88,3.96,3.67,0.00
11.60,4.44,9.79,4.47,3.81,7.08,4.63,3.82,4.11,6.74,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.82,4.20,8.75,4.62,3.66,9.73,3.89,3.83,3.99,3.96,0.00
10.60,5.70,8.48,3.88,3.79,4.81,4.69,8.47,4.14,3.67,0.00
12.03,4.37,4.79,4.26,3.50,7.77,3.55,3.92,4.11,9.18,1.00
11.44,8.73,4.90,6.56,3.54,4.69,4.51,6.98,4.01,3.78,1.00
11.42,6.05,5.66,6.01,5.05,8.65,4.05,6.29,3.93,6.72,1.00
12.01,4.32,7.91,8.07,3.66,5.30,4.50,4.83,3.87,8.86,1.00
11.15,4.54,4.96,3.76,4.07,8.31,6.11,6.32,4.03,3.35,0.00
10.03,8.70,5.41,5.14,3.84,8.33,6.30,3.59,5.44,3.39,0.00
10.92,4.21,7.86,4.35,4.06,8.52,4.83,4.86,4.59,3.67,0.00
11.14,4.49,10.19,6.75,4.02,9.95,6.72,3.84,5.16,7.76,0.00
10.21,10.87,5.04,5.16,3.43,4.93,6.90,7.85,4.02,8.49,1.00
11.12,7.35,6.26,5.73,3.89,5.08,5.86,7.01,3.93,3.77,0.00
10.34,4.43,7.99,5.81,3.77,7.21,3.80,5.33,4.28,3.85,0.00
10.41,4.06,8.45,6.40,3.65,8.16,5.21,7.46,3.96,3.92,0.00
10.77,6.75,9.05,6.11,3.82,7.75,4.04,7.25,4.01,6.75,0.00
9.69,4.58,4.68,4.74,4.03,7.84,9.77,6.96,4.07,3.86,0.00
10.16,4.59,5.32,4.85,4.04,5.09,4.11,3.90,3.82,3.68,1.00
11.45,5.96,4.84,6.63,3.81,4.58,3.71,4.03,3.61,3.83,1.00
11.74,6.16,5.16,5.24,3.45,4.79,4.06,3.81,4.00,3.84,1.00
10.87,8.65,5.23,5.27,4.65,6.32,3.97,3.94,4.12,8.32,1.00
9.71,5.22,4.72,4.01,4.22,6.02,3.91,3.89,4.04,7.46,1.00
11.52,5.92,5.00,5.59,3.70,4.67,4.51,3.90,4.03,8.72,1.00
11.23,4.23,9.20,6.26,3.70,6.89,7.71,7.97,9.27,3.59,0.00
9.78,4.20,5.68,5.09,3.63,8.02,3.93,5.91,3.68,8.19,1.00
11.19,5.70,4.89,3.91,3.76,7.76,3.89,8.25,4.46,7.08,1.00
11.36,8.56,5.23,5.44,3.76,7.75,4.10,3.64,3.99,3.69,1.00
11.85,4.34,4.98,5.84,4.10,9.09,3.83,3.71,3.74,3.95,1.00
11.26,4.30,8.94,5.53,4.19,8.55,4.13,7.46,4.25,6.70,0.00
11.04,4.41,4.71,4.44,3.91,9.37,4.23,5.66,3.79,3.76,0.00
10.00,7.68,6.73,8.08,3.82,9.84,3.96,3.67,4.10,3.52,0.00
10.57,4.14,8.48,5.05,3.95,8.41,6.80,3.62,3.88,4.07,0.00
11.20,4.80,4.70,3.35,9.61,9.37,3.99,5.63,4.49,4.06,1.00
11.74,4.69,4.79,6.30,3.79,5.31,3.69,3.90,4.16,3.67,1.00
11.07,7.43,10.86,6.32,13.72,8.31,4.07,4.09,5.96,6.38,1.00
10.91,4.94,4.98,4.94,4.36,5.45,4.07,3.75,3.66,7.55,1.00
12.25,4.83,4.64,6.08,3.85,5.30,4.46,3.72,4.13,8.35,1.00
11.56,4.52,10.47,6.13,4.30,6.77,5.63,6.84,5.16,5.92,0.00
8.64,4.93,11.96,7.96,4.58,7.70,3.96,7.19,4.08,8.44,0.00
10.72,4.78,9.04,6.73,3.80,8.75,4.86,3.74,4.27,4.07,0.00
10.80,4.26,4.97,6.17,3.71,8.65,7.71,3.73,4.24,6.54,0.00
10.03,4.67,9.86,7.61,3.60,4.48,8.93,9.80,3.87,3.71,0.00
9.39,5.14,4.86,7.22,3.82,8.10,3.88,4.74,4.04,3.97,0.00
