10103_at,1123_at,117177_at,1846_at,23283_at,23362_at,2731_at,56952_at,79633_at,79772_at,label
5.86,5.67,6.64,4.45,8.41,7.81,4.68,3.98,3.80,4.81,0.00
5.74,10.15,6.33,10.54,8.97,4.53,4.88,4.18,4.04,4.83,0.00
5.50,9.07,8.76,7.86,8.71,5.28,4.62,4.65,3.95,7.72,0.00
10.52,8.42,5.98,9.31,6.73,6.68,8.20,4.11,6.74,4.03,0.00
6.03,10.12,7.47,5.01,9.36,4.64,9.12,4.35,4.18,7.74,1.00
4.57,5.21,5.26,4.89,9.53,7.43,4.75,3.92,4.01,10.26,1.00
5.36,10.57,5.28,9.12,7.74,7.65,5.04,6.95,5.05,4.58,0.00
4.97,10.99,9.00,6.88,8.77,10.19,5.82,11.29,4.07,6.55,0.00
5.39,10.89,8.33,7.54,8.73,9.14,10.24,11.30,4.61,5.67,0.00
11.76,5.92,6.60,8.33,6.65,8.15,4.88,8.95,3.45,4.13,0.00
8.92,8.97,5.04,6.15,6.97,6.85,4.51,9.51,5.62,5.28,1.00
6.73,11.47,7.82,8.12,8.55,8.75,4.31,11.72,5.10,5.79,0.00
5.93,10.27,6.70,4.39,8.68,4.77,7.05,10.45,7.68,4.96,1.00
7.12,9.60,6.19,8.60,8.27,8.83,8.25,10.74,5.18,6.39,0.00
10.77,5.54,6.83,7.47,8.44,8.10,6.99,9.04,4.29,7.48,1.00
6.49,11.33,5.19,9.46,8.75,7.77,7.11,9.04,8.46,8.48,1.00
5.20,9.23,5.72,6.97,7.88,8.20,5.11,8.81,6.66,6.40,1.00
11.18,6.26,7.41,10.62,8.53,8.09,7.35,9.54,4.17,7.24,1.00
4.97,4.64,4.58,9.04,8.80,8.24,4.54,9.95,5.60,4.45,0.00
6.41,7.54,6.55,7.22,8.56,7.32,4.28,3.76,6.75,4.79,0.00
4.84,10.64,7.04,4.64,7.84,6.10,6.77,11.08,9.27,7.91,1.00
10.33,6.23,6.29,7.02,6.80,7.41,5.01,6.99,6.57,7.33,1.00
5.60,9.46,5.19,10.32,8.88,10.07,6.22,9.83,6.05,8.05,0.00
5.93,10.25,6.95,7.59,7.90,8.38,7.82,11.26,5.82,6.57,0.00
9.04,10.64,8.61,5.22,8.61,7.59,8.03,10.48,4.88,5.89,0.00
13.04,8.81,7.50,4.87,8.91,7.89,3.80,9.11,3.68,9.25,1.00
5.93,8.12,6.86,4.67,9.35,4.51,5.78,7.11,4.23,5.55,1.00
6.92,9.45,6.66,6.63,8.35,8.03,8.98,8.23,5.32,7.18,1.00
12.00,6.16,8.27,8.34,8.62,6.87,5.13,3.84,6.71,5.06,1.00
7.43,8.91,6.71,4.77,8.41,7.13,7.51,9.51,7.66,7.19,0.00
5.66,5.30,5.66,5.65,7.76,7.68,3.86,4.01,3.95,8.72,0.00
5.48,6.70,5.91,8.36,8.41,4.75,4.42,4.11,6.63,5.34,0.00
4.71,8.40,7.25,9.87,7.26,7.83,4.90,9.59,4.39,5.41,0.00
10.67,5.36,8.90,4.55,6.41,7.01,9.48,8.58,5.04,4.00,1.00
12.47,7.36,6.69,7.05,6.77,7.39,8.18,6.57,8.35,8.89,1.00
