100289098_at,10365_at,117177_at,134265_at,1820_at,221895_at,25805_at,25937_at,2669_at,2887_at,3887_at,390916_at,401233_at,5349_at,54947_at,5728_at,81618_at,83742_at,9241_at,9569_at,label
8.68,10.29,4.84,5.62,5.44,6.97,10.18,9.94,7.56,7.09,5.02,10.08,7.16,8.97,9.98,10.41,8.90,9.57,4.10,8.31,1.00
9.95,8.13,5.42,7.34,5.79,8.55,12.70,9.59,3.93,8.70,4.79,9.85,4.46,9.94,8.00,8.67,9.74,8.90,3.63,8.55,0.00
8.68,7.12,4.64,7.44,5.02,8.85,11.75,10.48,7.88,9.40,4.43,10.35,8.13,10.95,9.83,7.33,10.11,9.14,3.61,7.72,0.00
8.17,6.27,6.41,5.26,4.90,6.38,5.86,8.76,5.30,6.49,4.85,9.80,3.67,12.12,8.42,8.55,7.41,9.96,4.21,8.61,0.00
7.79,10.64,6.00,4.06,4.82,7.44,7.18,10.03,8.72,8.35,13.04,9.94,5.36,5.21,7.21,8.12,7.92,9.37,8.16,8.83,0.00
6.79,6.17,7.82,4.23,5.44,4.45,5.27,4.39,4.54,6.61,4.49,9.90,6.29,8.14,8.52,8.76,9.23,8.69,3.44,9.44,1.00
7.54,6.06,7.20,4.07,6.05,4.46,4.32,4.36,4.23,4.70,4.73,9.92,6.48,5.50,4.71,10.05,7.02,5.23,3.48,9.31,1.00
8.08,8.50,5.75,5.11,4.26,6.26,7.39,8.81,7.15,7.50,5.11,10.52,3.06,8.61,7.11,7.57,9.33,8.01,3.58,8.89,0.00
5.26,6.64,7.26,4.35,4.47,4.91,4.71,8.83,5.99,5.92,4.90,9.99,4.14,11.00,8.06,8.53,7.58,8.77,4.90,9.89,1.00
6.65,8.00,7.01,5.74,5.61,5.46,3.72,10.16,9.23,8.11,4.15,10.59,3.91,5.03,4.32,7.55,9.34,8.85,5.39,8.23,0.00
7.52,6.28,7.33,5.06,7.75,6.41,8.07,11.01,6.09,8.45,5.08,10.10,2.97,5.05,5.08,8.52,10.34,8.27,3.84,9.35,0.00
9.10,7.47,7.82,3.90,4.79,4.12,8.58,4.11,8.99,8.95,5.00,11.04,3.23,11.18,7.12,9.62,9.36,8.35,3.33,9.51,0.00
6.81,4.32,5.90,4.07,5.87,6.48,8.64,4.49,6.45,6.82,4.52,8.92,3.44,4.72,5.15,8.82,8.04,8.94,4.48,9.58,1.00
6.99,6.39,4.51,7.12,5.21,9.31,12.42,9.40,8.49,9.66,4.69,10.44,6.19,7.37,8.70,8.96,10.32,9.37,3.63,8.14,0.00
7.37,7.92,6.20,7.56,4.79,7.48,10.10,8.00,7.62,5.94,10.63,10.15,3.63,4.98,6.12,4.53,7.91,8.43,8.02,9.63,0.00
