10365_at,11343_at,117177_at,1278_at,150381_at,150967_at,1602_at,2213_at,221895_at,23220_at,2887_at,3887_at,390916_at,401233_at,4921_at,5349_at,54947_at,55026_at,6275_at,9569_at,label
7.92,9.44,6.20,9.54,9.74,5.40,5.07,3.80,7.48,4.88,5.94,10.63,10.15,3.63,5.39,4.98,6.12,3.51,7.51,9.63,0.00
7.03,9.83,4.81,4.30,10.93,5.39,3.67,3.70,8.57,7.75,11.05,4.94,10.20,3.36,5.07,5.20,6.23,3.10,8.52,9.77,0.00
5.65,9.59,7.04,4.08,10.05,7.01,4.12,4.02,4.60,4.60,10.55,8.05,10.10,3.28,8.17,4.95,4.43,3.40,8.39,8.87,0.00
6.89,10.18,6.79,4.39,9.43,6.67,3.64,4.15,6.79,6.55,8.84,10.27,10.83,3.05,5.26,4.71,7.65,6.31,9.02,9.24,0.00
9.50,8.62,7.83,4.42,4.27,7.66,5.29,4.72,7.00,9.52,8.66,4.92,8.43,3.32,5.42,5.39,6.04,3.52,8.09,9.41,1.00
8.35,6.11,9.64,4.40,5.32,7.13,3.74,7.67,7.31,8.17,4.88,4.51,10.74,3.24,4.85,5.59,4.23,4.03,7.50,7.40,0.00
10.33,9.47,7.21,3.82,7.80,6.66,4.26,3.92,6.50,4.88,4.42,4.64,9.21,5.00,5.39,4.60,5.08,6.88,7.69,8.87,1.00
7.74,5.28,7.90,3.89,5.90,6.17,3.67,4.02,7.20,7.80,6.31,4.27,8.57,3.72,4.94,4.66,5.24,4.03,5.92,9.23,1.00
9.81,9.37,7.78,4.09,6.85,6.87,3.85,8.45,4.28,11.25,4.53,4.92,10.61,3.58,5.77,4.87,4.50,8.55,10.95,7.71,1.00
6.00,10.05,7.49,4.06,9.64,5.96,6.82,3.87,4.55,4.38,5.53,5.33,10.12,6.37,5.52,5.09,4.30,3.32,11.58,7.96,1.00
9.04,5.96,7.05,4.10,7.84,6.75,3.80,10.59,6.53,9.42,5.16,4.71,10.50,3.56,4.96,5.07,4.65,8.53,8.72,7.08,1.00
9.11,9.18,6.56,3.97,10.68,5.85,4.83,4.25,4.90,10.63,5.68,4.90,10.78,3.08,4.63,9.41,5.58,3.71,14.02,9.39,1.00
7.00,5.45,6.20,4.09,8.79,5.98,10.35,4.47,4.24,7.17,9.97,4.62,11.84,5.15,4.75,4.88,8.48,3.36,11.28,8.31,1.00
5.73,5.47,6.63,4.48,8.86,6.47,3.97,4.98,5.52,8.55,7.93,4.59,9.90,3.26,4.89,5.19,9.45,3.38,11.22,5.27,1.00
12.32,5.60,6.68,4.39,10.41,6.03,3.92,4.08,5.72,5.25,5.09,5.20,10.54,4.08,6.12,5.56,4.49,3.57,13.03,6.31,1.00
6.20,9.45,5.57,4.11,9.72,5.85,6.66,3.42,8.39,10.12,8.85,4.86,11.21,5.06,4.53,5.76,5.89,3.59,9.04,9.12,0.00
6.93,8.51,7.57,4.24,7.68,5.11,3.68,3.74,4.50,12.19,4.46,6.10,9.35,3.55,4.39,12.38,6.96,3.50,8.55,9.39,0.00
7.70,5.53,7.91,4.06,6.78,6.24,4.89,3.87,4.33,4.99,7.38,4.79,10.16,4.06,8.10,5.32,4.36,8.59,5.65,8.04,1.00
8.97,6.16,8.11,4.41,10.29,5.96,4.38,3.80,8.65,7.00,7.01,6.48,10.84,4.82,6.40,5.34,6.73,9.78,9.09,7.91,1.00
11.53,4.89,7.86,4.36,11.25,6.92,8.38,3.71,7.83,7.19,8.53,4.57,10.71,7.48,8.93,5.58,4.41,10.79,7.63,5.75,1.00
9.20,5.57,7.41,4.26,10.59,5.95,3.91,4.34,7.02,5.67,5.35,4.67,10.57,5.18,5.00,5.42,7.14,7.96,10.39,6.73,1.00
6.32,6.74,6.76,3.81,9.52,5.86,3.63,4.21,5.33,6.10,9.62,5.16,9.63,3.62,4.44,11.08,8.97,3.39,7.93,9.43,0.00
7.82,5.84,5.83,8.34,8.65,7.44,4.63,3.92,8.48,7.98,7.63,5.18,9.20,3.11,9.74,5.01,8.67,6.65,10.97,9.25,1.00
5.05,5.80,5.91,4.22,9.01,6.79,4.26,5.63,8.54,4.86,9.14,4.61,11.30,3.78,5.17,6.01,7.06,3.55,13.62,6.04,0.00
6.49,6.56,5.30,4.61,8.04,7.40,10.02,3.68,6.33,8.08,9.15,4.71,9.69,3.39,4.83,4.59,6.28,5.43,14.35,10.23,1.00
7.01,7.41,7.06,4.01,8.98,5.53,3.82,3.95,7.45,8.04,5.59,5.79,10.31,5.42,4.95,10.71,8.83,9.27,5.92,9.22,0.00
6.66,5.45,6.38,4.10,9.52,5.50,4.63,3.81,5.78,4.84,9.20,7.49,10.96,3.52,4.87,11.29,6.46,3.52,6.39,9.43,0.00
6.16,7.24,7.48,4.11,9.11,6.32,3.56,4.17,4.96,9.08,4.99,4.97,10.27,3.44,4.87,11.85,7.21,4.18,8.86,8.71,0.00
9.70,4.73,7.75,4.47,9.14,7.60,9.45,4.02,7.07,4.83,7.15,4.28,11.04,6.81,8.64,5.02,4.79,9.72,5.47,7.29,1.00
8.21,5.05,5.59,4.14,9.56,5.35,3.70,4.87,7.81,5.69,9.27,4.56,11.34,5.08,4.80,10.22,9.08,3.38,9.35,9.09,0.00
11.34,5.06,7.71,4.25,9.04,6.13,5.15,4.33,8.40,5.76,7.89,4.53,10.12,4.87,6.54,5.07,5.41,10.65,5.01,8.50,1.00
8.98,8.53,7.95,4.14,6.78,6.52,9.31,4.39,4.72,9.84,7.06,4.73,11.14,7.04,5.07,9.92,9.00,3.20,10.58,10.23,1.00
5.44,7.00,7.40,4.15,9.37,6.29,3.77,7.97,9.67,9.69,4.80,5.10,9.82,4.35,5.27,5.61,4.11,3.27,12.08,9.28,0.00
8.97,10.85,7.20,5.73,9.05,5.10,4.13,4.07,4.62,11.53,5.15,13.11,11.07,3.05,4.65,12.91,6.93,3.49,13.37,9.04,0.00
5.71,10.48,4.61,3.90,9.70,6.95,6.65,3.96,4.24,9.73,8.16,11.98,10.52,3.49,4.81,12.23,8.56,3.32,9.81,9.29,0.00
7.05,11.61,4.70,7.80,9.90,6.06,3.72,3.78,8.26,4.76,8.21,5.75,9.88,3.87,8.75,6.27,10.61,3.88,10.90,8.38,1.00
5.34,5.34,5.67,4.14,9.29,6.22,4.50,9.98,8.55,5.85,9.47,5.16,11.79,5.34,4.95,4.76,5.76,3.52,11.73,7.87,0.00
10.10,5.62,10.94,10.72,8.54,6.27,3.64,3.94,4.60,5.18,7.47,5.16,10.85,3.48,8.29,5.30,4.51,3.89,13.58,9.46,0.00
6.89,5.50,7.28,4.07,10.00,4.84,7.06,3.83,7.53,8.43,10.17,5.67,9.81,7.06,4.57,6.37,5.12,5.26,7.95,9.65,0.00
6.96,5.42,7.79,4.00,8.85,6.66,3.82,3.79,6.77,5.29,7.62,5.15,9.70,3.07,5.34,6.80,4.97,3.46,6.08,8.67,0.00
10.51,10.46,4.50,11.36,9.40,7.93,3.62,3.71,8.99,11.41,8.04,5.10,11.09,6.06,8.60,4.70,4.29,3.49,12.84,9.28,1.00
10.05,4.70,7.47,6.21,7.09,5.13,3.63,3.85,7.91,6.27,9.43,4.19,10.42,3.67,10.44,4.97,5.09,3.41,8.45,9.92,1.00
10.22,4.80,4.60,10.58,9.02,7.58,3.75,3.69,5.18,4.49,6.66,4.87,11.49,4.04,9.17,4.75,4.36,3.31,14.05,9.28,1.00
7.09,6.96,8.82,4.08,8.43,6.31,3.60,4.22,6.27,10.46,8.51,4.85,11.12,3.08,4.48,10.23,6.47,3.40,14.16,8.34,0.00
7.56,9.41,8.76,4.20,3.80,5.07,3.96,4.15,7.98,8.85,8.22,12.85,10.30,3.33,4.72,7.81,6.84,3.39,8.91,10.28,0.00
6.27,8.87,5.98,4.04,9.00,6.35,3.48,4.11,6.30,10.73,4.97,12.60,8.74,6.51,5.11,8.58,9.79,9.13,9.66,7.91,1.00
7.39,7.60,5.28,13.26,8.73,6.04,5.31,3.74,8.88,4.62,7.82,5.53,9.73,3.79,8.51,5.12,7.55,5.50,7.08,10.17,0.00
11.07,6.96,6.94,4.31,9.99,5.52,3.81,3.98,7.50,6.76,4.58,4.72,10.92,4.04,8.24,5.17,4.76,3.51,6.90,7.60,1.00
6.35,9.32,5.26,4.09,8.07,5.77,8.33,5.81,6.40,9.37,7.56,4.80,10.21,3.57,4.88,5.10,7.46,6.83,12.89,5.25,1.00
8.42,5.36,7.10,3.94,9.51,5.76,3.82,4.77,5.68,5.53,9.07,12.08,10.71,3.39,4.80,10.15,4.60,3.31,11.77,9.44,0.00
6.65,9.08,9.00,7.21,8.33,7.44,9.31,4.12,8.12,6.02,6.14,4.68,10.63,3.07,4.92,4.54,4.53,8.28,5.75,9.34,0.00
4.95,9.57,8.33,6.34,8.72,6.93,7.09,4.19,6.56,5.51,7.09,4.55,10.20,4.00,4.66,5.00,5.51,7.47,5.41,9.52,0.00
6.59,7.27,5.89,4.23,10.98,6.58,9.84,3.78,9.20,5.62,8.73,5.04,10.21,3.48,9.35,6.89,4.36,7.46,11.29,9.92,1.00
8.32,8.49,6.05,4.03,9.55,6.45,3.73,3.79,4.29,7.50,6.27,5.78,10.75,4.56,5.00,4.63,7.14,3.61,11.59,8.17,1.00
