1525_at,154796_at,157285_at,163081_at,29968_at,3936_at,4316_at,4998_at,5243_at,5746_at,label
7.45,9.81,6.30,7.66,9.34,5.37,4.05,6.70,4.45,8.30,0.00
8.70,10.67,8.12,8.34,10.45,5.52,4.07,6.61,4.36,5.33,0.00
10.18,8.58,9.17,8.76,8.10,6.98,5.20,6.66,4.03,6.27,1.00
6.97,10.99,3.87,7.93,12.23,6.12,3.87,7.77,3.84,3.93,1.00
4.24,7.35,10.28,7.62,8.20,13.18,4.30,8.67,3.79,4.32,1.00
5.36,6.82,6.93,7.78,10.88,12.14,3.99,8.37,4.03,4.50,1.00
8.15,8.92,9.45,8.93,10.15,5.24,4.13,5.71,3.88,4.88,0.00
8.61,10.07,8.14,8.96,9.97,9.06,4.12,6.00,3.74,4.30,0.00
5.04,8.50,8.11,8.16,11.79,13.45,4.56,7.59,6.35,4.42,1.00
4.18,7.31,9.27,7.13,10.72,12.54,5.69,8.22,3.89,4.45,1.00
8.45,9.79,8.37,7.66,12.51,6.16,4.26,6.61,3.77,4.06,1.00
8.69,11.17,8.03,8.74,11.60,5.31,4.03,7.26,3.92,4.40,1.00
8.65,7.56,5.88,8.65,9.54,4.70,4.01,5.49,3.99,8.38,0.00
6.39,6.49,10.15,7.99,10.45,5.43,4.44,7.54,3.75,4.29,0.00
6.58,10.21,8.27,7.35,9.22,4.86,3.77,5.54,3.66,3.93,0.00
9.65,8.73,10.08,10.19,10.55,5.54,4.08,6.93,4.25,4.69,0.00
7.91,7.90,9.54,8.13,12.10,11.98,6.19,7.08,4.00,5.89,0.00
8.44,10.81,8.58,8.24,11.27,6.87,4.73,8.03,3.96,5.27,0.00
6.61,6.79,9.84,6.58,11.91,6.88,4.94,6.90,3.68,3.95,1.00
6.98,6.62,8.59,7.95,11.58,11.02,4.23,7.16,4.05,8.46,1.00
7.45,7.50,9.13,9.24,10.40,5.59,4.26,6.76,9.03,6.59,0.00
9.43,6.77,9.29,8.89,10.61,4.22,4.04,7.19,4.07,4.02,0.00
9.77,8.06,8.99,8.62,10.66,5.12,3.88,7.94,4.15,4.65,1.00
9.49,8.23,6.43,8.08,10.11,5.70,4.66,8.53,4.38,3.96,1.00
7.89,9.26,7.15,7.90,11.75,5.66,10.18,8.81,5.19,4.43,0.00
8.24,9.29,9.00,6.59,9.93,5.68,6.89,6.84,3.69,3.99,0.00
9.74,10.29,11.58,9.14,10.65,5.10,4.28,6.75,3.83,8.55,0.00
8.71,6.18,9.40,7.96,10.46,11.03,4.03,6.91,10.02,4.48,0.00
7.22,7.55,7.63,9.75,12.44,11.12,4.39,8.60,6.52,7.43,1.00
7.54,6.19,8.68,8.74,11.23,11.71,3.74,6.97,3.74,3.89,1.00
9.84,9.61,7.37,7.82,11.12,5.10,3.87,7.32,3.65,4.16,1.00
9.54,9.64,7.62,8.03,10.81,4.46,3.98,7.66,4.23,3.85,1.00
9.54,9.71,7.84,8.48,11.41,4.51,4.17,7.58,3.74,3.96,1.00
4.25,7.41,9.97,7.38,10.09,12.56,4.32,9.38,3.86,4.34,1.00
4.46,7.70,9.84,6.40,11.80,12.90,4.47,9.19,3.78,4.66,1.00
9.73,11.29,6.72,7.77,11.03,6.43,4.71,7.34,3.87,4.30,1.00
9.12,9.38,9.53,7.47,10.15,5.92,4.50,6.26,3.88,4.27,0.00
5.46,7.55,7.58,8.20,4.76,5.46,4.24,6.92,4.63,4.51,0.00
7.82,12.21,8.01,7.92,11.44,8.24,4.44,6.47,3.88,4.22,0.00
8.66,7.87,7.49,8.84,11.56,6.02,13.26,5.52,4.26,4.37,0.00
8.33,9.89,6.76,9.00,11.77,4.73,9.94,7.43,3.48,9.42,0.00
4.58,8.79,8.67,8.01,10.67,8.04,8.19,6.80,9.52,4.28,0.00
4.58,7.51,7.80,8.80,10.68,12.80,4.29,9.31,3.93,4.33,1.00
